13520, 3, online, outlier
4.6 , 2.334 , 0.00258 , 1
4.6 , 2.202 , 0.0023 , 1
4.6 , 3.553 , 0.00599 , 1
4.6 , 3.302 , 0.00517 , 1
4.4 , 3.106 , 0.00438 , 1
4.4 , 2.573 , 0.003 , 1
4.4 , 2.556 , 0.00296 , 1
4.4 , 2.897 , 0.00381 , 1
4.4 , 2.263 , 0.00232 , 1
4.4 , 4.715 , 0.01008 , 1
4.4 , 2.2 , 0.0022 , 1
4.4 , 3.554 , 0.00573 , 1
4.4 , 4.041 , 0.00741 , 1
4.4 , 3.302 , 0.00495 , 1
4.2 , 3.107 , 0.00418 , 1
4.2 , 2.556 , 0.00283 , 1
4.2 , 2.573 , 0.00287 , 1
4.2 , 2.899 , 0.00364 , 1
4.2 , 2.264 , 0.00222 , 1
4.2 , 4.042 , 0.00707 , 1
4.2 , 2.491 , 0.00269 , 1
4.2 , 3.556 , 0.00548 , 1
4.2 , 4.723 , 0.00966 , 1
4.2 , 4.816 , 0.01004 , 1
4 , 3.107 , 0.00398 , 1
4 , 2.557 , 0.0027 , 1
4 , 2.899 , 0.00347 , 1
4 , 4.267 , 0.00751 , 1
4 , 4.043 , 0.00674 , 1
4 , 2.492 , 0.00256 , 1
4 , 2.267 , 0.00212 , 1
4 , 2.57 , 0.00272 , 1
4 , 4.819 , 0.00958 , 1
4 , 2.742 , 0.0031 , 1
200 , 2.773 , 0.17 , 1
200 , 4.327 , 0.4141 , 1
190 , 3.815 , 0.3057 , 1
190 , 2.035 , 0.08704 , 1
180 , 3.928 , 0.3071 , 1
180 , 2.2 , 0.09636 , 1
170 , 4.367 , 0.3584 , 1
170 , 2.012 , 0.07611 , 1
160 , 3.622 , 0.232 , 1
160 , 3.485 , 0.2148 , 1
160 , 4.544 , 0.3652 , 1
160 , 2.018 , 0.07205 , 1
160 , 2.133 , 0.08046 , 1
150 , 3.728 , 0.2305 , 1
150 , 3.422 , 0.1942 , 1
150 , 4.693 , 0.3653 , 1
150 , 4.759 , 0.3757 , 1
150 , 2.121 , 0.07463 , 1
150 , 4.442 , 0.3273 , 1
140 , 3.639 , 0.205 , 1
140 , 3.413 , 0.1803 , 1
140 , 2.134 , 0.07051 , 1
140 , 4.8 , 0.3567 , 1
140 , 2.216 , 0.07604 , 1
140 , 2.047 , 0.06486 , 1
130 , 3.737 , 0.2008 , 1
130 , 3.344 , 0.1607 , 1
130 , 2.263 , 0.07359 , 1
130 , 2.322 , 0.07749 , 1
130 , 2.05 , 0.06042 , 1
130 , 2.115 , 0.06427 , 1
130 , 4.501 , 0.2912 , 1
120 , 3.592 , 0.1712 , 1
120 , 3.394 , 0.1528 , 1
120 , 2.151 , 0.06139 , 1
120 , 2.352 , 0.07337 , 1
120 , 2.39 , 0.07582 , 1
120 , 2.26 , 0.06779 , 1
120 , 2.031 , 0.05475 , 1
120 , 4.406 , 0.2576 , 1
110 , 3.781 , 0.1738 , 1
110 , 2.059 , 0.05158 , 1
110 , 2.237 , 0.06085 , 1
110 , 3.342 , 0.1358 , 1
110 , 4.926 , 0.2952 , 1
100 , 3.869 , 0.1655 , 1
100 , 2.076 , 0.04765 , 1
100 , 2.427 , 0.06515 , 1
100 , 2.445 , 0.06608 , 1
100 , 3.394 , 0.1273 , 1
100 , 2.215 , 0.05426 , 1
95 , 3.835 , 0.1545 , 1
95 , 3.413 , 0.1223 , 1
95 , 2.065 , 0.04479 , 1
95 , 2.421 , 0.06154 , 1
95 , 2.306 , 0.05586 , 1
95 , 2.488 , 0.06504 , 1
90 , 3.844 , 0.147 , 1
90 , 3.284 , 0.1073 , 1
90 , 2.097 , 0.04377 , 1
90 , 2.405 , 0.05757 , 1
90 , 2.49 , 0.06168 , 1
90 , 4.6 , 0.2105 , 1
90 , 2.241 , 0.04996 , 1
85 , 3.803 , 0.1359 , 1
85 , 2.294 , 0.04947 , 1
85 , 2.122 , 0.04232 , 1
85 , 2.421 , 0.0551 , 1
85 , 2.469 , 0.05729 , 1
85 , 2.362 , 0.05242 , 1
85 , 3.204 , 0.09645 , 1
85 , 4.607 , 0.1995 , 1
85 , 2.222 , 0.04641 , 1
80 , 3.815 , 0.1287 , 1
80 , 2.664 , 0.06277 , 1
80 , 3.295 , 0.09603 , 1
80 , 3.364 , 0.1001 , 1
80 , 3.211 , 0.09122 , 1
80 , 2.748 , 0.0668 , 1
80 , 2.092 , 0.03873 , 1
80 , 2.257 , 0.04506 , 1
80 , 2.496 , 0.05508 , 1
75 , 3.807 , 0.1202 , 1
75 , 2.688 , 0.05992 , 1
75 , 2.729 , 0.06175 , 1
75 , 2.462 , 0.05028 , 1
75 , 2.34 , 0.04539 , 1
75 , 2.396 , 0.04762 , 1
75 , 4.909 , 0.1998 , 1
75 , 2.15 , 0.03834 , 1
75 , 2.124 , 0.03742 , 1
70 , 3.807 , 0.1122 , 1
70 , 2.419 , 0.04529 , 1
70 , 2.004 , 0.03108 , 1
70 , 2.516 , 0.04898 , 1
70 , 3.175 , 0.078 , 1
70 , 2.181 , 0.03683 , 1
70 , 2.232 , 0.03857 , 1
70 , 4.822 , 0.1799 , 1
70 , 2.104 , 0.03426 , 1
65 , 3.808 , 0.1042 , 1
65 , 4.341 , 0.1354 , 1
65 , 2.41 , 0.04175 , 1
65 , 3.265 , 0.07663 , 1
65 , 2.017 , 0.02925 , 1
65 , 3.162 , 0.07188 , 1
65 , 3.438 , 0.08495 , 1
65 , 2.552 , 0.0468 , 1
65 , 4.984 , 0.1785 , 1
60 , 3.831 , 0.09735 , 1
60 , 3.043 , 0.06144 , 1
60 , 3.33 , 0.07356 , 1
60 , 2.97 , 0.05851 , 1
60 , 2.032 , 0.02738 , 1
60 , 2.35 , 0.03662 , 1
60 , 2.424 , 0.03899 , 1
60 , 2.407 , 0.03844 , 1
60 , 3.198 , 0.06786 , 1
55 , 3.855 , 0.09039 , 1
55 , 2.812 , 0.04808 , 1
55 , 3.299 , 0.06619 , 1
55 , 2.074 , 0.02617 , 1
55 , 2.476 , 0.03728 , 1
55 , 2.269 , 0.03132 , 1
55 , 2.537 , 0.03914 , 1
55 , 4.73 , 0.136 , 1
55 , 3.477 , 0.0735 , 1
55 , 2.178 , 0.02885 , 1
50 , 3.869 , 0.08274 , 1
50 , 2.886 , 0.04603 , 1
50 , 2.752 , 0.04187 , 1
50 , 2.776 , 0.04259 , 1
50 , 3.261 , 0.05879 , 1
50 , 3.163 , 0.05531 , 1
50 , 4.94 , 0.1349 , 1
50 , 2.081 , 0.02393 , 1
50 , 2.521 , 0.03514 , 1
50 , 3.486 , 0.06718 , 1
48 , 3.87 , 0.07949 , 1
48 , 2.891 , 0.04435 , 1
48 , 2.729 , 0.03953 , 1
48 , 2.791 , 0.04134 , 1
48 , 3.193 , 0.05409 , 1
48 , 4.872 , 0.1259 , 1
48 , 3.086 , 0.05054 , 1
48 , 2.087 , 0.02312 , 1
48 , 2.533 , 0.03406 , 1
48 , 4.412 , 0.1033 , 1
46 , 3.868 , 0.0761 , 1
46 , 2.891 , 0.04251 , 1
46 , 2.725 , 0.03778 , 1
46 , 3.235 , 0.05322 , 1
46 , 3.591 , 0.06559 , 1
46 , 4.891 , 0.1217 , 1
46 , 3.645 , 0.06758 , 1
46 , 2.093 , 0.02228 , 1
46 , 2.426 , 0.02994 , 1
46 , 2.566 , 0.03349 , 1
44 , 3.86 , 0.07247 , 1
44 , 2.863 , 0.03986 , 1
44 , 2.733 , 0.03633 , 1
44 , 2.79 , 0.03788 , 1
44 , 3.601 , 0.06308 , 1
44 , 3.212 , 0.05018 , 1
44 , 3.652 , 0.06489 , 1
44 , 4.89 , 0.1163 , 1
44 , 2.307 , 0.02589 , 1
44 , 4.434 , 0.09565 , 1
42 , 3.842 , 0.06856 , 1
42 , 2.826 , 0.03709 , 1
42 , 2.756 , 0.03528 , 1
42 , 2.787 , 0.03607 , 1
42 , 2.961 , 0.04072 , 1
42 , 3.211 , 0.04789 , 1
42 , 2.913 , 0.0394 , 1
42 , 4.954 , 0.114 , 1
42 , 4.248 , 0.08382 , 1
42 , 2.318 , 0.02495 , 1
40 , 3.818 , 0.06448 , 1
40 , 2.797 , 0.03459 , 1
40 , 2.975 , 0.03913 , 1
40 , 3.223 , 0.04593 , 1
40 , 4.33 , 0.08291 , 1
40 , 4.726 , 0.09879 , 1
40 , 4.874 , 0.1051 , 1
40 , 2.308 , 0.02356 , 1
40 , 4.519 , 0.09031 , 1
40 , 2.435 , 0.02622 , 1
38 , 3.789 , 0.06033 , 1
38 , 2.802 , 0.03299 , 1
38 , 2.971 , 0.03707 , 1
38 , 3.235 , 0.04398 , 1
38 , 2.913 , 0.03565 , 1
38 , 4.312 , 0.07813 , 1
38 , 3.08 , 0.03987 , 1
38 , 4.751 , 0.09481 , 1
38 , 2.572 , 0.02779 , 1
38 , 2.305 , 0.02232 , 1
36 , 3.764 , 0.05641 , 1
36 , 2.834 , 0.03197 , 1
36 , 3.284 , 0.04292 , 1
36 , 3.116 , 0.03865 , 1
36 , 3.098 , 0.0382 , 1
36 , 4.234 , 0.07137 , 1
36 , 3.398 , 0.04596 , 1
36 , 4.133 , 0.068 , 1
36 , 3.192 , 0.04056 , 1
36 , 4.804 , 0.09186 , 1
34 , 3.752 , 0.05293 , 1
34 , 2.858 , 0.0307 , 1
34 , 3.333 , 0.04176 , 1
34 , 2.743 , 0.02828 , 1
34 , 3.424 , 0.04407 , 1
34 , 4.23 , 0.06728 , 1
34 , 3.108 , 0.03631 , 1
34 , 4.12 , 0.0638 , 1
34 , 2.789 , 0.02923 , 1
34 , 3.052 , 0.03502 , 1
32 , 3.742 , 0.04954 , 1
32 , 3.568 , 0.04505 , 1
32 , 3.615 , 0.04623 , 1
32 , 3.383 , 0.0405 , 1
32 , 2.849 , 0.02872 , 1
32 , 2.739 , 0.02655 , 1
32 , 4.305 , 0.06558 , 1
32 , 3.126 , 0.03458 , 1
32 , 2.562 , 0.02322 , 1
32 , 2.984 , 0.0315 , 1
30 , 3.715 , 0.04578 , 1
30 , 3.553 , 0.04187 , 1
30 , 3.434 , 0.03912 , 1
30 , 3.458 , 0.03965 , 1
30 , 3.623 , 0.04353 , 1
30 , 2.843 , 0.02681 , 1
30 , 2.742 , 0.02494 , 1
30 , 3.151 , 0.03293 , 1
30 , 2.789 , 0.0258 , 1
30 , 2.564 , 0.0218 , 1
29 , 3.549 , 0.04039 , 1
29 , 3.693 , 0.04374 , 1
29 , 3.623 , 0.04209 , 1
29 , 2.839 , 0.02584 , 1
29 , 2.736 , 0.02399 , 1
29 , 2.778 , 0.02474 , 1
29 , 3.137 , 0.03156 , 1
29 , 2.569 , 0.02117 , 1
29 , 4.668 , 0.06986 , 1
29 , 4.673 , 0.07003 , 1
28 , 3.545 , 0.03892 , 1
28 , 2.839 , 0.02495 , 1
28 , 2.726 , 0.02301 , 1
28 , 3.156 , 0.03084 , 1
28 , 4.721 , 0.069 , 1
28 , 4.794 , 0.07115 , 1
28 , 2.774 , 0.02382 , 1
28 , 4.354 , 0.05868 , 1
28 , 2.585 , 0.02069 , 1
28 , 3.311 , 0.03393 , 1
27 , 3.543 , 0.03746 , 1
27 , 2.844 , 0.02415 , 1
27 , 3.864 , 0.04457 , 1
27 , 3.125 , 0.02916 , 1
27 , 2.719 , 0.02207 , 1
27 , 4.691 , 0.06568 , 1
27 , 3.201 , 0.0306 , 1
27 , 3.183 , 0.03024 , 1
27 , 4.397 , 0.0577 , 1
27 , 4.024 , 0.04834 , 1
26 , 3.538 , 0.03599 , 1
26 , 2.851 , 0.02337 , 1
26 , 4.694 , 0.06335 , 1
26 , 3.896 , 0.04364 , 1
26 , 3.234 , 0.03006 , 1
26 , 3.236 , 0.03011 , 1
26 , 3.115 , 0.02789 , 1
26 , 2.717 , 0.02122 , 1
26 , 4.435 , 0.05653 , 1
26 , 4.085 , 0.04796 , 1
25 , 3.534 , 0.03452 , 1
25 , 2.854 , 0.02252 , 1
25 , 3.109 , 0.02672 , 1
25 , 4.693 , 0.06088 , 1
25 , 4.41 , 0.05377 , 1
25 , 4.114 , 0.04679 , 1
25 , 3.911 , 0.04227 , 1
25 , 2.712 , 0.02033 , 1
25 , 4.54 , 0.05698 , 1
25 , 2.606 , 0.01877 , 1
24 , 3.53 , 0.03307 , 1
24 , 3.353 , 0.02983 , 1
24 , 3.374 , 0.0302 , 1
24 , 2.854 , 0.02162 , 1
24 , 3.107 , 0.02562 , 1
24 , 4.406 , 0.05151 , 1
24 , 4.144 , 0.04557 , 1
24 , 4.739 , 0.0596 , 1
24 , 3.915 , 0.04068 , 1
24 , 4.85 , 0.06242 , 1
23 , 3.524 , 0.03158 , 1
23 , 3.327 , 0.02815 , 1
23 , 3.398 , 0.02936 , 1
23 , 2.851 , 0.02067 , 1
23 , 3.112 , 0.02462 , 1
23 , 4.383 , 0.04886 , 1
23 , 2.998 , 0.02286 , 1
23 , 4.172 , 0.04425 , 1
23 , 4.271 , 0.04639 , 1
23 , 2.612 , 0.01735 , 1
22 , 3.517 , 0.03009 , 1
22 , 3.315 , 0.02673 , 1
22 , 2.996 , 0.02183 , 1
22 , 4.378 , 0.04662 , 1
22 , 3.119 , 0.02367 , 1
22 , 2.845 , 0.01968 , 1
22 , 3.06 , 0.02277 , 1
22 , 2.609 , 0.01656 , 1
22 , 2.897 , 0.02041 , 1
22 , 3.907 , 0.03713 , 1
21 , 3.51 , 0.0286 , 1
21 , 3.303 , 0.02532 , 1
21 , 2.996 , 0.02084 , 1
21 , 4.366 , 0.04425 , 1
21 , 3.122 , 0.02263 , 1
21 , 2.842 , 0.01875 , 1
21 , 3.705 , 0.03188 , 1
21 , 3.665 , 0.03119 , 1
21 , 4.179 , 0.04055 , 1
21 , 4.207 , 0.0411 , 1
20 , 3.504 , 0.02715 , 1
20 , 3.291 , 0.02395 , 1
20 , 2.999 , 0.01989 , 1
20 , 3.12 , 0.02153 , 1
20 , 4.347 , 0.04179 , 1
20 , 2.841 , 0.01785 , 1
20 , 3.395 , 0.02549 , 1
20 , 3.714 , 0.0305 , 1
20 , 3.172 , 0.02225 , 1
20 , 2.595 , 0.0149 , 1
19 , 3.277 , 0.02256 , 1
19 , 3.466 , 0.02523 , 1
19 , 3.013 , 0.01907 , 1
19 , 3.117 , 0.02041 , 1
19 , 4.333 , 0.03944 , 1
19 , 2.844 , 0.01699 , 1
19 , 2.465 , 0.01276 , 1
19 , 3.068 , 0.01977 , 1
19 , 2.595 , 0.01415 , 1
19 , 2.382 , 0.01192 , 1
18 , 3.257 , 0.02111 , 1
18 , 3.024 , 0.0182 , 1
18 , 3.126 , 0.01945 , 1
18 , 3.443 , 0.02359 , 1
18 , 2.849 , 0.01615 , 1
18 , 2.465 , 0.0121 , 1
18 , 3.079 , 0.01887 , 1
18 , 4.323 , 0.0372 , 1
18 , 3.534 , 0.02485 , 1
18 , 3.167 , 0.01996 , 1
17 , 3.247 , 0.01982 , 1
17 , 3.14 , 0.01853 , 1
17 , 3.175 , 0.01895 , 1
17 , 3.03 , 0.01725 , 1
17 , 2.852 , 0.01529 , 1
17 , 2.663 , 0.01333 , 1
17 , 2.468 , 0.01145 , 1
17 , 3.439 , 0.02223 , 1
17 , 2.366 , 0.01052 , 1
17 , 4.307 , 0.03486 , 1
16 , 3.247 , 0.01866 , 1
16 , 3.147 , 0.01752 , 1
16 , 2.667 , 0.01258 , 1
16 , 2.857 , 0.01444 , 1
16 , 3.2 , 0.01812 , 1
16 , 3.036 , 0.01631 , 1
16 , 2.471 , 0.0108 , 1
16 , 3.44 , 0.02093 , 1
16 , 2.729 , 0.01317 , 1
16 , 2.717 , 0.01306 , 1
15 , 3.145 , 0.01641 , 1
15 , 3.25 , 0.01752 , 1
15 , 2.672 , 0.01184 , 1
15 , 2.856 , 0.01353 , 1
15 , 2.474 , 0.01015 , 1
15 , 3.441 , 0.01964 , 1
15 , 3.041 , 0.01533 , 1
15 , 2.73 , 0.01236 , 1
15 , 2.727 , 0.01233 , 1
15 , 3.648 , 0.02207 , 1
14 , 3.146 , 0.01532 , 1
14 , 2.678 , 0.0111 , 1
14 , 3.251 , 0.01636 , 1
14 , 2.851 , 0.01258 , 1
14 , 2.479 , 0.00951 , 1
14 , 3.443 , 0.01835 , 1
14 , 2.922 , 0.01322 , 1
14 , 2.743 , 0.01164 , 1
14 , 2.895 , 0.01297 , 1
14 , 2.123 , 0.00698 , 1
13 , 3.147 , 0.01423 , 1
13 , 2.843 , 0.01162 , 1
13 , 2.487 , 0.00889 , 1
13 , 3.26 , 0.01528 , 1
13 , 2.97 , 0.01268 , 1
13 , 3.438 , 0.01699 , 1
13 , 2.745 , 0.01083 , 1
13 , 2.687 , 0.01037 , 1
13 , 2.629 , 0.00994 , 1
13 , 2.924 , 0.01229 , 1
12 , 2.969 , 0.0117 , 1
12 , 2.843 , 0.01072 , 1
12 , 2.075 , 0.00571 , 1
12 , 2.745 , 0.01 , 1
12 , 3.148 , 0.01315 , 1
12 , 4.598 , 0.02805 , 1
12 , 2.536 , 0.00853 , 1
12 , 2.493 , 0.00825 , 1
12 , 2.393 , 0.0076 , 1
12 , 2.629 , 0.00917 , 1
11 , 2.964 , 0.01068 , 1
11 , 2.847 , 0.00986 , 1
11 , 2.745 , 0.00916 , 1
11 , 2.546 , 0.00788 , 1
11 , 2.074 , 0.00523 , 1
11 , 3.141 , 0.012 , 1
11 , 2.366 , 0.00681 , 1
11 , 4.558 , 0.02526 , 1
11 , 4.837 , 0.02846 , 1
11 , 3.542 , 0.01526 , 1
10 , 2.959 , 0.00968 , 1
10 , 3.135 , 0.01087 , 1
10 , 2.746 , 0.00834 , 1
10 , 2.843 , 0.00894 , 1
10 , 2.369 , 0.0062 , 1
10 , 4.517 , 0.02255 , 1
10 , 3.204 , 0.01135 , 1
10 , 3.537 , 0.01383 , 1
10 , 2.019 , 0.00451 , 1
10 , 2.073 , 0.00475 , 1
9.5 , 2.745 , 0.00792 , 1
9.5 , 3.134 , 0.01032 , 1
9.5 , 2.964 , 0.00923 , 1
9.5 , 2.94 , 0.00908 , 1
9.5 , 2.949 , 0.00914 , 1
9.5 , 2.842 , 0.00849 , 1
9.5 , 4.66 , 0.02281 , 1
9.5 , 3.221 , 0.0109 , 1
9.5 , 4.508 , 0.02134 , 1
9.5 , 4.865 , 0.02486 , 1
9 , 2.745 , 0.0075 , 1
9 , 4.665 , 0.02165 , 1
9 , 2.843 , 0.00804 , 1
9 , 2.972 , 0.00879 , 1
9 , 3.229 , 0.01038 , 1
9 , 3.11 , 0.00962 , 1
9 , 3.663 , 0.01335 , 1
9 , 3.156 , 0.00991 , 1
9 , 3.423 , 0.01166 , 1
9 , 2.409 , 0.00577 , 1
8.5 , 2.745 , 0.00708 , 1
8.5 , 4.658 , 0.02039 , 1
8.5 , 2.845 , 0.00761 , 1
8.5 , 2.409 , 0.00545 , 1
8.5 , 3.233 , 0.00983 , 1
8.5 , 3.418 , 0.01098 , 1
8.5 , 3.664 , 0.01262 , 1
8.5 , 2.324 , 0.00507 , 1
8.5 , 3.786 , 0.01347 , 1
8.5 , 4.364 , 0.0179 , 1
8 , 2.745 , 0.00666 , 1
8 , 4.651 , 0.01913 , 1
8 , 4.736 , 0.01984 , 1
8 , 2.846 , 0.00717 , 1
8 , 2.408 , 0.00513 , 1
8 , 3.234 , 0.00925 , 1
8 , 4.365 , 0.01685 , 1
8 , 3.415 , 0.01032 , 1
8 , 2.321 , 0.00476 , 1
8 , 3.659 , 0.01184 , 1
7.5 , 4.737 , 0.0186 , 1
7.5 , 2.746 , 0.00625 , 1
7.5 , 4.653 , 0.01795 , 1
7.5 , 3.608 , 0.01079 , 1
7.5 , 2.846 , 0.00671 , 1
7.5 , 3.589 , 0.01068 , 1
7.5 , 3.594 , 0.01071 , 1
7.5 , 2.403 , 0.00479 , 1
7.5 , 4.347 , 0.01567 , 1
7.5 , 2.618 , 0.00568 , 1
7 , 4.736 , 0.01736 , 1
7 , 3.59 , 0.00998 , 1
7 , 2.745 , 0.00583 , 1
7 , 2.19 , 0.00371 , 1
7 , 4.66 , 0.01681 , 1
7 , 3.212 , 0.00798 , 1
7 , 2.556 , 0.00505 , 1
7 , 2.36 , 0.00431 , 1
7 , 4.339 , 0.01457 , 1
7 , 2.618 , 0.0053 , 1
6.5 , 3.208 , 0.0074 , 1
6.5 , 4.751 , 0.01622 , 1
6.5 , 2.187 , 0.00344 , 1
6.5 , 3.583 , 0.00923 , 1
6.5 , 4.334 , 0.0135 , 1
6.5 , 2.743 , 0.00541 , 1
6.5 , 2.549 , 0.00467 , 1
6.5 , 2.36 , 0.004 , 1
6.5 , 2.709 , 0.00527 , 1
6.5 , 2.289 , 0.00377 , 1
6 , 4.328 , 0.01243 , 1
6 , 3.21 , 0.00684 , 1
6 , 2.233 , 0.00331 , 1
6 , 2.696 , 0.00482 , 1
6 , 3.844 , 0.0098 , 1
6 , 2.187 , 0.00317 , 1
6 , 3.006 , 0.006 , 1
6 , 2.364 , 0.00371 , 1
6 , 2.579 , 0.00441 , 1
6 , 2.546 , 0.0043 , 1
5.5 , 3.835 , 0.00894 , 1
5.5 , 4.316 , 0.01133 , 1
5.5 , 2.236 , 0.00304 , 1
5.5 , 2.187 , 0.00291 , 1
5.5 , 2.912 , 0.00516 , 1
5.5 , 2.583 , 0.00406 , 1
5.5 , 2.366 , 0.0034 , 1
5.5 , 2.696 , 0.00442 , 1
5.5 , 3.211 , 0.00627 , 1
5.5 , 3.955 , 0.00951 , 1
5 , 3.828 , 0.0081 , 1
5 , 2.608 , 0.00376 , 1
5 , 2.188 , 0.00265 , 1
5 , 4.301 , 0.01023 , 1
5 , 2.914 , 0.00469 , 1
5 , 2.588 , 0.0037 , 1
5 , 2.592 , 0.00371 , 1
5 , 2.151 , 0.00256 , 1
5 , 2.241 , 0.00278 , 1
5 , 2.235 , 0.00276 , 1
4.8 , 3.827 , 0.00777 , 1
4.8 , 2.612 , 0.00362 , 1
4.8 , 2.188 , 0.00254 , 1
4.8 , 4.289 , 0.00976 , 1
4.8 , 2.586 , 0.00355 , 1
4.8 , 2.916 , 0.00451 , 1
4.8 , 2.591 , 0.00356 , 1
4.8 , 2.152 , 0.00246 , 1
4.8 , 4.999 , 0.01326 , 1
4.8 , 2.955 , 0.00463 , 1
4.6 , 2.614 , 0.00347 , 1
4.6 , 3.827 , 0.00745 , 1
4.6 , 2.191 , 0.00244 , 1
4.6 , 2.153 , 0.00236 , 1
4.6 , 2.183 , 0.00242 , 1
4.6 , 2.187 , 0.00243 , 1
4.6 , 4.283 , 0.00933 , 1
4.6 , 2.584 , 0.0034 , 1
4.6 , 3.306 , 0.00556 , 1
4.6 , 2.956 , 0.00444 , 1
4.4 , 2.615 , 0.00333 , 1
4.4 , 2.153 , 0.00226 , 1
4.4 , 3.827 , 0.00712 , 1
4.4 , 2.192 , 0.00234 , 1
4.4 , 3.305 , 0.00531 , 1
4.4 , 2.182 , 0.00232 , 1
4.4 , 3.4 , 0.00562 , 1
4.4 , 4.281 , 0.00892 , 1
4.4 , 2.958 , 0.00426 , 1
4.4 , 2.66 , 0.00344 , 1
4.2 , 2.153 , 0.00215 , 1
4.2 , 3.305 , 0.00507 , 1
4.2 , 3.4 , 0.00537 , 1
4.2 , 2.614 , 0.00317 , 1
4.2 , 2.193 , 0.00223 , 1
4.2 , 3.828 , 0.0068 , 1
4.2 , 2.663 , 0.00329 , 1
4.2 , 2.182 , 0.00221 , 1
4.2 , 2.139 , 0.00213 , 1
4.2 , 2.484 , 0.00287 , 1
4 , 3.525 , 0.0055 , 1
4 , 2.152 , 0.00205 , 1
4 , 2.664 , 0.00314 , 1
4 , 3.303 , 0.00483 , 1
4 , 2.14 , 0.00202 , 1
4 , 3.578 , 0.00566 , 1
4 , 2.193 , 0.00213 , 1
4 , 2.058 , 0.00187 , 1
4 , 2.484 , 0.00273 , 1
4 , 3.683 , 0.006 , 1
200 , 2.776 , 0.1934 , 1
200 , 2.059 , 0.1064 , 1
200 , 4.582 , 0.527 , 1
200 , 2.303 , 0.1331 , 1
190 , 2.733 , 0.1781 , 1
190 , 3.764 , 0.3378 , 1
190 , 3.258 , 0.2531 , 1
190 , 2.297 , 0.1258 , 1
190 , 4.651 , 0.5158 , 1
180 , 2.715 , 0.1666 , 1
180 , 3.717 , 0.312 , 1
180 , 4.529 , 0.4634 , 1
180 , 3.193 , 0.2304 , 1
180 , 2.258 , 0.1152 , 1
170 , 2.767 , 0.1634 , 1
170 , 3.504 , 0.2619 , 1
170 , 3.246 , 0.2248 , 1
170 , 2.238 , 0.1068 , 1
170 , 4.37 , 0.4075 , 1
160 , 2.883 , 0.1669 , 1
160 , 3.395 , 0.2315 , 1
160 , 3.182 , 0.2034 , 1
160 , 2.398 , 0.1155 , 1
160 , 4.358 , 0.3814 , 1
150 , 2.056 , 0.07958 , 1
150 , 2.847 , 0.1526 , 1
150 , 3.102 , 0.1811 , 1
150 , 4.803 , 0.4344 , 1
150 , 2.534 , 0.1209 , 1
140 , 2.09 , 0.07672 , 1
140 , 2.816 , 0.1393 , 1
140 , 2.535 , 0.1129 , 1
140 , 3.128 , 0.1719 , 1
130 , 2.088 , 0.07112 , 1
130 , 2.781 , 0.1262 , 1
130 , 3.097 , 0.1565 , 1
130 , 2.314 , 0.08737 , 1
130 , 4.615 , 0.3476 , 1
120 , 2.832 , 0.1208 , 1
120 , 2.152 , 0.06973 , 1
120 , 2.013 , 0.06103 , 1
120 , 3.129 , 0.1475 , 1
120 , 2.311 , 0.08047 , 1
120 , 4.75 , 0.3399 , 1
110 , 2.234 , 0.06889 , 1
110 , 2.863 , 0.1132 , 1
110 , 3.147 , 0.1367 , 1
110 , 2.616 , 0.09447 , 1
110 , 4.535 , 0.2839 , 1
110 , 2.045 , 0.05775 , 1
100 , 2.877 , 0.1038 , 1
100 , 2.228 , 0.06229 , 1
100 , 2.471 , 0.07662 , 1
100 , 3.2 , 0.1285 , 1
95 , 4.57 , 0.249 , 1
95 , 2.867 , 0.09801 , 1
95 , 4.239 , 0.2142 , 1
95 , 2.233 , 0.05947 , 1
95 , 3.216 , 0.1233 , 1
95 , 2.437 , 0.07079 , 1
90 , 4.584 , 0.2373 , 1
90 , 2.911 , 0.09573 , 1
90 , 2.227 , 0.05602 , 1
90 , 3.2 , 0.1157 , 1
90 , 4.108 , 0.1906 , 1
90 , 2.444 , 0.06746 , 1
85 , 4.505 , 0.2165 , 1
85 , 2.922 , 0.0911 , 1
85 , 4.117 , 0.1808 , 1
85 , 2.045 , 0.04462 , 1
85 , 2.226 , 0.05288 , 1
85 , 3.193 , 0.1088 , 1
85 , 2.618 , 0.0731 , 1
85 , 2.646 , 0.07469 , 1
85 , 2.453 , 0.06421 , 1
80 , 2.938 , 0.08665 , 1
80 , 2.027 , 0.04124 , 1
80 , 2.436 , 0.05961 , 1
80 , 2.22 , 0.0495 , 1
80 , 2.31 , 0.05358 , 1
80 , 2.705 , 0.07345 , 1
80 , 3.196 , 0.1025 , 1
80 , 2.135 , 0.04576 , 1
75 , 2.957 , 0.08231 , 1
75 , 4.961 , 0.2317 , 1
75 , 4.552 , 0.1951 , 1
75 , 2.464 , 0.05713 , 1
75 , 2.041 , 0.03921 , 1
75 , 3.23 , 0.09821 , 1
75 , 2.171 , 0.04438 , 1
75 , 2.129 , 0.04268 , 1
75 , 2.659 , 0.06656 , 1
70 , 3.011 , 0.07967 , 1
70 , 4.929 , 0.2134 , 1
70 , 2.487 , 0.05434 , 1
70 , 2.15 , 0.04061 , 1
70 , 2.592 , 0.05902 , 1
70 , 2.028 , 0.03613 , 1
70 , 4.521 , 0.1796 , 1
70 , 3.283 , 0.09469 , 1
70 , 2.286 , 0.04593 , 1
65 , 3.064 , 0.0766 , 1
65 , 2.154 , 0.03783 , 1
