12894 , 4, online, outline
31.88, 4.54220, 1.50980, 4.4311, 1
32.9, 4.55420, 0.69770, 8.0954, 1
32.12, 4.55420, 1.15710, 5.3937, 1
33.17, 4.56630, 0.68540, 8.2911, 1
32.25, 4.56630, 1.04260, 5.8783, 1
33.44, 4.57830, 0.69960, 8.2462, 1
33.57, 4.59040, 0.71520, 8.1666, 1
33.71, 4.60240, 0.73700, 8.0382, 1
33.99, 4.61450, 0.79830, 7.6385, 1
34.13, 4.62650, 0.83770, 7.4149, 1
34.28, 4.63860, 0.87610, 7.2156, 1
27.22, 4.63860, 0.84290, 6.2236, 1
34.42, 4.65060, 0.91080, 7.0537, 1
27.31, 4.65060, 0.83370, 6.3179, 1
27.49, 4.66270, 0.81290, 6.5015, 1
27.58, 4.67470, 0.80380, 6.6016, 1
27.68, 4.68670, 0.79400, 6.7078, 1
27.86, 4.69880, 0.76940, 6.9357, 1
28.06, 4.71080, 0.74380, 7.1842, 1
28.25, 4.72290, 0.71670, 7.4603, 1
28.44, 4.73490, 0.68850, 7.7653, 1
28.74, 4.74700, 0.64200, 8.2916, 1
28.95, 4.75900, 0.60460, 8.7630, 1
29.05, 4.77110, 0.58350, 9.0637, 1
29.15, 4.78310, 0.56190, 9.3906, 1
29.26, 4.79520, 0.54230, 9.7103, 1
29.36, 4.80720, 0.52820, 9.9690, 1
29.47, 4.81930, 0.52230, 10.1185, 1
29.57, 4.83130, 0.52510, 10.1433, 1
29.68, 4.84340, 0.53540, 10.0621, 1
29.79, 4.85540, 0.55130, 9.9064, 1
29.9, 4.86750, 0.57140, 9.7045, 1
30.01, 4.89160, 0.59710, 9.4826, 1
30.12, 4.90360, 0.62160, 9.2575, 1
30.23, 4.91570, 0.64700, 9.0375, 1
30.34, 4.92770, 0.67310, 8.8256, 1
30.45, 4.93980, 0.69930, 8.6280, 1
30.57, 4.95180, 0.72380, 8.4586, 1
30.68, 4.97590, 0.74630, 8.3480, 1
30.34, 2.01200, 0.05590, 9.8378, 1
36.57, 2.01200, 0.09700, 6.8755, 1
49.95, 2.01200, 0.17630, 5.2328, 1
40.16, 2.01200, 0.18550, 4.2067, 1
62.06, 2.02410, 0.11310, 10.0545, 1
30.12, 2.02410, 0.05740, 9.6503, 1
35.93, 2.02410, 0.08860, 7.4804, 1
49.35, 2.02410, 0.17920, 5.1567, 1
39.77, 2.02410, 0.18050, 4.3006, 1
61.13, 2.03610, 0.11230, 10.0928, 1
35.62, 2.03610, 0.08430, 7.8953, 1
29.26, 2.03610, 0.08470, 6.4490, 1
48.76, 2.03610, 0.18320, 5.0576, 1
39.01, 2.03610, 0.16360, 4.6159, 1
60.24, 2.04820, 0.11140, 10.1331, 1
28.84, 2.04820, 0.09790, 5.6019, 1
48.19, 2.04820, 0.18840, 4.9378, 1
38.64, 2.04820, 0.15420, 4.8532, 1
59.36, 2.06020, 0.11060, 10.1745, 1
37.93, 2.06020, 0.13550, 5.4004, 1
28.25, 2.06020, 0.10480, 5.2222, 1
47.63, 2.06020, 0.19500, 4.7989, 1
32.77, 2.06020, 0.25500, 3.0141, 1
58.51, 2.07230, 0.10980, 10.2164, 1
37.58, 2.07230, 0.12870, 5.6768, 1
28.06, 2.07230, 0.10310, 5.3202, 1
47.08, 2.07230, 0.20300, 4.6434, 1
32.51, 2.07230, 0.23680, 3.1793, 1
57.69, 2.08430, 0.10900, 10.2588, 1
37.24, 2.08430, 0.12440, 5.8718, 1
27.86, 2.08430, 0.10240, 5.3758, 1
46.02, 2.08430, 0.21690, 4.3713, 1
56.89, 2.09640, 0.10830, 10.3021, 1
27.31, 2.09640, 0.10260, 5.3240, 1
36.9, 2.09640, 0.13980, 5.2852, 1
45.51, 2.09640, 0.22700, 4.2245, 1
32.25, 2.09640, 0.23100, 3.2686, 1
56.11, 2.10840, 0.10750, 10.3440, 1
33.3, 2.10840, 0.14560, 4.7224, 1
44.52, 2.10840, 0.24280, 3.9903, 1
55.35, 2.12050, 0.10680, 10.3821, 1
35.31, 2.12050, 0.09350, 7.6467, 1
44.04, 2.12050, 0.25180, 3.8894, 1
54.61, 2.13250, 0.10620, 10.4147, 1
34.13, 2.13250, 0.08230, 8.5002, 1
35.01, 2.13250, 0.09560, 7.4989, 1
43.12, 2.13250, 0.25880, 3.7873, 1
53.9, 2.14460, 0.10570, 10.4420, 1
34.42, 2.14460, 0.09030, 7.9006, 1
42.23, 2.14460, 0.25600, 3.7906, 1
29.68, 2.14460, 0.22940, 3.1997, 1
53.19, 2.15660, 0.10530, 10.4645, 1
30.57, 2.15660, 0.14560, 4.5710, 1
41.37, 2.15660, 0.24340, 3.9037, 1
29.9, 2.15660, 0.19110, 3.6806, 1
29.47, 2.15660, 0.38970, 2.2972, 1
52.51, 2.16870, 0.10490, 10.4815, 1
40.55, 2.16870, 0.22540, 4.0994, 1
51.85, 2.18070, 0.10460, 10.4922, 1
39.77, 2.18070, 0.20810, 4.3238, 1
50.57, 2.19280, 0.10310, 10.5000, 1
39.01, 2.19280, 0.19250, 4.5635, 1
49.95, 2.20480, 0.10280, 10.5107, 1
31.51, 2.20480, 0.10740, 6.4256, 1
38.28, 2.20480, 0.17530, 4.8945, 1
49.35, 2.21690, 0.10260, 10.5180, 1
31.03, 2.21690, 0.12710, 5.4499, 1
37.58, 2.21690, 0.15430, 5.4368, 1
29.9, 2.21690, 0.21830, 3.4850, 1
48.76, 2.22890, 0.10250, 10.5215, 1
37.24, 2.22890, 0.14190, 5.8862, 1
30.12, 2.22890, 0.16410, 4.3335, 1
29.68, 2.22890, 0.33820, 2.5990, 1
48.19, 2.24100, 0.10230, 10.5213, 1
32.77, 2.24100, 0.10480, 7.0718, 1
36.9, 2.24100, 0.12800, 6.5180, 1
29.47, 2.24100, 0.43570, 2.2584, 1
47.63, 2.25300, 0.10230, 10.5182, 1
32.51, 2.25300, 0.10380, 7.1584, 1
35.93, 2.25300, 0.13410, 6.1308, 1
33.3, 2.25300, 0.15950, 4.8866, 1
46.54, 2.26510, 0.10100, 10.5194, 1
32.25, 2.26510, 0.10040, 7.4230, 1
35.62, 2.26510, 0.12180, 6.7565, 1
46.02, 2.27710, 0.10070, 10.5387, 1
32, 2.27710, 0.09350, 8.0001, 1
35.31, 2.27710, 0.12420, 6.6395, 1
33.57, 2.27710, 0.14540, 5.4367, 1
45.51, 2.28920, 0.10050, 10.5569, 1
34.42, 2.28920, 0.21400, 4.0877, 1
44.52, 2.30120, 0.09890, 10.5964, 1
31.75, 2.30120, 0.09220, 8.2189, 1
44.04, 2.31330, 0.09840, 10.6445, 1
31.51, 2.31330, 0.09480, 8.0185, 1
43.12, 2.32530, 0.09650, 10.7179, 1
31.27, 2.32530, 0.09790, 7.7812, 1
42.67, 2.33730, 0.09590, 10.7840, 1
41.8, 2.34940, 0.09400, 10.8650, 1
31.03, 2.34940, 0.10280, 7.5081, 1
41.37, 2.36140, 0.09360, 10.9130, 1
30.8, 2.36140, 0.11050, 7.0010, 1
40.55, 2.37350, 0.09250, 10.9247, 1
29.05, 2.37350, 0.10480, 7.0322, 1
40.16, 2.38550, 0.09290, 10.8949, 1
27.49, 2.38550, 0.09440, 7.4634, 1
28.64, 2.38550, 0.10330, 7.1038, 1
33.3, 2.38550, 0.16910, 5.1273, 1
39.38, 2.39760, 0.09350, 10.7439, 1
74.47, 2.39760, 0.26630, 7.2412, 1
28.25, 2.39760, 0.10560, 6.9270, 1
38.64, 2.40960, 0.09490, 10.5228, 1
33.03, 2.40960, 0.13030, 6.6286, 1
37.24, 2.42170, 0.09130, 10.6308, 1
73.14, 2.42170, 0.26490, 7.2939, 1
36.9, 2.43370, 0.08260, 11.5743, 1
71.86, 2.43370, 0.26110, 7.3424, 1
32.51, 2.43370, 0.14380, 6.0392, 1
34.13, 2.43370, 0.18400, 5.0395, 1
36.57, 2.44580, 0.08300, 11.5392, 1
34.71, 2.44580, 0.12590, 7.4267, 1
36.25, 2.45780, 0.08490, 11.3387, 1
35.01, 2.45780, 0.12490, 7.6265, 1
70.62, 2.45780, 0.25970, 7.3997, 1
32.25, 2.45780, 0.15960, 5.5341, 1
35.62, 2.46990, 0.09440, 10.2666, 1
69.42, 2.46990, 0.25570, 7.4600, 1
32, 2.48190, 0.17210, 5.2248, 1
29.9, 2.49400, 0.07460, 11.0174, 1
68.27, 2.49400, 0.25420, 7.5259, 1
31.51, 2.49400, 0.13360, 6.6042, 1
29.47, 2.50600, 0.07630, 10.7545, 1
30.57, 2.50600, 0.10690, 8.0888, 1
67.15, 2.50600, 0.24980, 7.6040, 1
29.05, 2.51810, 0.06900, 11.6534, 1
66.07, 2.51810, 0.24590, 7.6749, 1
28.64, 2.53010, 0.06620, 12.0087, 1
33.3, 2.53010, 0.16390, 5.8729, 1
32.51, 2.53010, 0.18220, 5.2116, 1
28.44, 2.54220, 0.06630, 12.0154, 1
65.02, 2.54220, 0.24470, 7.7359, 1
33.03, 2.54220, 0.18050, 5.3764, 1
28.06, 2.55420, 0.06970, 11.4991, 1
64, 2.55420, 0.24120, 7.7988, 1
33.85, 2.55420, 0.16310, 6.1046, 1
27.31, 2.56630, 0.08210, 9.8098, 1
39.01, 2.56630, 0.13930, 8.3082, 1
63.01, 2.56630, 0.23820, 7.8501, 1
34.13, 2.56630, 0.16480, 6.1504, 1
38.64, 2.57830, 0.13570, 8.5254, 1
62.06, 2.57830, 0.23560, 7.8916, 1
37.93, 2.59040, 0.13000, 8.8122, 1
61.13, 2.59040, 0.23330, 7.9217, 1
37.58, 2.60240, 0.12950, 8.8458, 1
60.24, 2.60240, 0.23160, 7.9371, 1
37.24, 2.61450, 0.13200, 8.6870, 1
59.36, 2.61450, 0.23040, 7.9354, 1
34.42, 2.61450, 0.17570, 6.0421, 1
58.51, 2.62650, 0.22980, 7.9159, 1
36.9, 2.62650, 0.15270, 7.5076, 1
57.69, 2.63860, 0.22970, 7.8796, 1
35.31, 2.63860, 0.16180, 6.8409, 1
34.71, 2.63860, 0.17760, 6.1349, 1
56.89, 2.65060, 0.23010, 7.8266, 1
35.01, 2.65060, 0.17590, 6.3021, 1
55.35, 2.66270, 0.22940, 7.7092, 1
54.61, 2.67470, 0.23060, 7.6343, 1
30.12, 2.67470, 0.17980, 5.4414, 1
53.19, 2.68670, 0.23050, 7.5050, 1
30.34, 2.68670, 0.17590, 5.6382, 1
52.51, 2.69880, 0.23110, 7.4551, 1
30.57, 2.69880, 0.16890, 5.9496, 1
29.05, 2.69880, nan, 1.2648, 1
51.2, 2.71080, 0.22840, 7.4198, 1
32.77, 2.72290, 0.07940, 12.9137, 1
49.95, 2.72290, 0.22340, 7.4692, 1
33.3, 2.73490, 0.07190, 13.9992, 1
49.35, 2.73490, 0.22060, 7.5396, 1
33.57, 2.74700, 0.09170, 11.9787, 1
48.19, 2.74700, 0.21220, 7.7213, 1
33.85, 2.75900, 0.11230, 10.2435, 1
47.63, 2.75900, 0.20820, 7.8453, 1
46.54, 2.77110, 0.19890, 8.0997, 1
34.13, 2.78310, 0.12900, 9.2145, 1
46.02, 2.78310, 0.19500, 8.2375, 1
45.01, 2.79520, 0.18660, 8.4927, 1
74.47, 2.79520, 1.17660, 2.8211, 1
44.04, 2.80720, 0.17950, 8.7101, 1
34.42, 2.80720, 0.15280, 8.0011, 1
43.12, 2.81930, 0.17390, 8.8730, 1
73.14, 2.81930, 1.18690, 2.8031, 1
42.23, 2.83130, 0.16980, 8.9733, 1
34.71, 2.83130, 0.17790, 7.0427, 1
71.86, 2.83130, 1.19040, 2.7807, 1
41.37, 2.84340, 0.16700, 9.0136, 1
35.01, 2.84340, 0.20140, 6.3330, 1
70.62, 2.84340, 1.19860, 2.7519, 1
40.16, 2.85540, 0.16300, 9.0377, 1
27.31, 2.85540, 0.13280, 7.5529, 1
69.42, 2.85540, 1.20800, 2.7225, 1
39.38, 2.86750, 0.15880, 9.1690, 1
29.68, 2.86750, 0.23240, 4.8489, 1
68.27, 2.86750, 1.21580, 2.6963, 1
38.28, 2.87950, 0.14840, 9.5975, 1
29.9, 2.87950, 0.18450, 6.0591, 1
35.31, 2.87950, 0.24030, 5.5255, 1
67.15, 2.87950, 1.22270, 2.6723, 1
37.24, 2.89160, 0.13520, 10.2742, 1
30.34, 2.89160, 0.23250, 5.0094, 1
66.07, 2.89160, 1.23170, 2.6462, 1
30.57, 2.90360, 0.24870, 4.7964, 1
65.02, 2.90360, 1.24500, 2.6153, 1
36.9, 2.91570, 0.13810, 10.1460, 1
64, 2.91570, 1.26280, 2.5799, 1
35.62, 2.92770, 0.16890, 8.1472, 1
30.8, 2.92770, 0.25020, 4.8684, 1
63.01, 2.92770, 1.28420, 2.5417, 1
31.03, 2.93980, 0.22960, 5.3169, 1
62.06, 2.93980, 1.30900, 2.5014, 1
31.51, 2.95180, 0.20530, 6.0332, 1
61.13, 2.95180, 1.33950, 2.4573, 1
32.25, 2.96390, 0.16650, 7.6653, 1
60.24, 2.96390, 1.37940, 2.4067, 1
32.51, 2.97590, 0.16810, 7.7154, 1
58.51, 2.97590, 1.46570, 2.3033, 1
32.77, 2.98800, 0.17440, 7.5553, 1
56.89, 2.98800, 1.59610, 2.1940, 1
33.03, 3.00000, 0.17530, 7.6420, 1
55.35, 3.00000, 1.79280, 2.0945, 1
33.3, 3.01200, 0.19500, 6.9772, 1
53.9, 3.01200, 2.28910, 2.0121, 1
33.57, 3.02410, 0.18800, 7.3562, 1
52.51, 3.02410, 99.99990, 1.9551, 1
33.85, 3.03610, 0.19470, 7.2191, 1
51.2, 3.03610, nan, 1.9235, 1
34.13, 3.04820, 0.20510, 6.9615, 1
49.35, 3.04820, nan, 1.9198, 1
47.63, 3.06020, 99.99990, 1.9726, 1
34.42, 3.07230, 0.22690, 6.4502, 1
46.54, 3.07230, 1.76540, 2.0452, 1
35.31, 3.08430, 0.25230, 6.0078, 1
34.71, 3.08430, 0.25200, 5.9172, 1
45.01, 3.08430, 1.38630, 2.1682, 1
35.01, 3.09640, 0.26610, 5.7059, 1
43.12, 3.09640, 1.19660, 2.2769, 1
28.44, 3.10840, 0.13510, 9.1499, 1
38.28, 3.10840, 0.88060, 2.5396, 1
42.67, 3.10840, 1.18090, 2.2887, 1
28.84, 3.12050, 0.14090, 8.9687, 1
30.12, 3.12050, 0.30530, 4.5124, 1
29.26, 3.13250, 0.15290, 8.4595, 1
30.57, 3.13250, 0.34100, 4.2189, 1
29.9, 3.13250, 0.36960, 3.9147, 1
30.8, 3.14460, 0.37960, 3.9447, 1
31.75, 3.14460, 0.43630, 3.6521, 1
31.03, 3.15660, 0.43130, 3.6425, 1
32.77, 3.20480, 0.33360, 4.6926, 1
74.47, 3.22890, 0.58870, 5.9532, 1
33.03, 3.22890, 0.28960, 5.4039, 1
73.14, 3.24100, 0.57460, 6.0325, 1
71.86, 3.25300, 0.56430, 6.0775, 1
30.12, 3.25300, 0.32860, 4.5462, 1
29.47, 3.26510, 0.16170, 8.7473, 1
33.3, 3.26510, 0.22180, 7.2070, 1
70.62, 3.26510, 0.55600, 6.1066, 1
30.34, 3.26510, 0.36380, 4.2525, 1
29.26, 3.27710, 0.16080, 8.7983, 1
68.27, 3.27710, 0.53680, 6.1576, 1
29.9, 3.27710, 0.28530, 5.1456, 1
28.84, 3.28920, 0.16550, 8.4939, 1
67.15, 3.28920, 0.52890, 6.1914, 1
33.85, 3.28920, 0.32840, 5.1043, 1
28.64, 3.30120, 0.17000, 8.2722, 1
33.57, 3.30120, 0.23500, 7.0106, 1
66.07, 3.30120, 0.52120, 6.2255, 1
28.25, 3.31330, 0.17690, 7.9009, 1
64, 3.31330, 0.50230, 6.3029, 1
34.42, 3.31330, 1.18640, 2.1948, 1
28.06, 3.32530, 0.17980, 7.7762, 1
63.01, 3.32530, 0.49370, 6.3581, 1
34.71, 3.32530, nan, 1.6978, 1
27.86, 3.33730, 0.18620, 7.5102, 1
60.24, 3.33730, 0.45870, 6.5866, 1
35.01, 3.33730, nan, 1.6837, 1
27.68, 3.34940, 0.19730, 7.0855, 1
58.51, 3.34940, 0.43490, 6.7972, 1
35.93, 3.34940, 0.30680, 5.9306, 1
53.9, 3.36140, 0.36650, 7.4849, 1
27.49, 3.36140, 0.20740, 6.7438, 1
36.25, 3.36140, 0.30480, 6.0607, 1
35.62, 3.36140, 0.33880, 5.3985, 1
32.51, 3.36140, 0.49110, 3.7525, 1
50.57, 3.37350, 0.33650, 7.7047, 1
32.25, 3.37350, 0.37450, 4.5843, 1
49.35, 3.38550, 0.33310, 7.6514, 1
36.9, 3.38550, 0.32500, 5.8774, 1
47.08, 3.39760, 0.32990, 7.4212, 1
32, 3.39760, 0.33020, 5.1181, 1
39.38, 3.40960, 0.24780, 8.3267, 1
45.01, 3.40960, 0.32660, 7.2152, 1
33.03, 3.53010, 0.56420, 3.6873, 1
34.13, 3.65060, 0.11620, 14.9709, 1
32.25, 3.75900, 0.26950, 7.6183, 1
32.51, 3.80720, 0.30470, 6.9641, 1
32.77, 3.87950, 0.32790, 6.7734, 1
33.03, 3.93980, 0.32670, 7.0662, 1
27.31, 3.95180, 0.61930, 3.5408, 1
28.44, 3.96390, 0.82760, 2.9936, 1
30.12, 3.97590, 0.66030, 3.6570, 1
28.84, 3.97590, 0.90050, 2.8661, 1
30.34, 3.98800, 0.55720, 4.1702, 1
29.05, 3.98800, 0.95150, 2.7870, 1
29.68, 4.00000, 1.03680, 2.6825, 1
30.57, 4.01200, 0.50880, 4.5359, 1
30.8, 4.02410, 0.50490, 4.6130, 1
31.03, 4.04820, 0.52620, 4.5341, 1
31.27, 4.08430, 0.55240, 4.4519, 1
31.51, 4.13250, 0.53130, 4.7066, 1
34.42, 4.18070, 0.31500, 8.6041, 1
31.75, 4.18070, 0.44460, 5.6512, 1
34.71, 4.19280, 0.32050, 8.5763, 1
35.62, 4.21690, 0.28920, 9.8128, 1
34.13, 4.21690, 0.31100, 8.7867, 1
35.01, 4.21690, 0.33350, 8.4098, 1
32, 4.21690, 0.35520, 7.2146, 1
33.57, 4.22890, 0.23690, 11.1716, 1
36.25, 4.22890, 0.33280, 8.7717, 1
35.31, 4.24100, 0.32510, 8.7956, 1
32.25, 4.24100, 0.30540, 8.5554, 1
32.51, 4.26510, 0.27550, 9.6289, 1
32.77, 4.28920, 0.25310, 10.5908, 1
28.06, 4.28920, 0.29240, 7.9546, 1
27.31, 4.30120, 0.23390, 9.6861, 1
28.64, 4.30120, 0.36260, 6.5809, 1
33.3, 4.31330, 0.19500, 13.2543, 1
29.05, 4.31330, 0.42150, 5.7954, 1
29.9, 4.32530, 0.74260, 3.7713, 1
30.12, 4.34940, 0.91040, 3.3130, 1
37.24, 4.36140, 0.48420, 6.5880, 1
37.58, 4.39760, 0.49050, 6.6716, 1
37.93, 4.42170, 0.50460, 6.6174, 1
38.28, 4.43370, 0.51950, 6.5231, 1
38.64, 4.45780, 0.53870, 6.4211, 1
39.01, 4.46990, 0.55520, 6.3253, 1
39.38, 4.48190, 0.57100, 6.2444, 1
39.77, 4.49400, 0.58560, 6.1827, 1
40.16, 4.50600, 0.59890, 6.1384, 1
40.55, 4.51810, 0.61150, 6.1050, 1
34.42, 4.54220, 0.51360, 6.2314, 1
40.96, 4.54220, 0.62750, 6.0735, 1
41.37, 4.55420, 0.64100, 6.0389, 1
41.8, 4.56630, 0.65620, 5.9933, 1
42.23, 4.57830, 0.67320, 5.9351, 1
42.67, 4.60240, 0.69570, 5.8679, 1
43.12, 4.61450, 0.71690, 5.7888, 1
43.57, 4.62650, 0.74050, 5.6984, 1
44.04, 4.65060, 0.77040, 5.6011, 1
34.71, 4.65060, 0.64050, 5.3345, 1
44.52, 4.66270, 0.79880, 5.4974, 1
45.01, 4.67470, 0.82980, 5.3887, 1
45.51, 4.69880, 0.86760, 5.2774, 1
35.01, 4.69880, 0.76450, 4.7003, 1
46.02, 4.71080, 0.90340, 5.1655, 1
31.75, 4.71080, 0.84220, 4.0663, 1
46.54, 4.72290, 0.94200, 5.0524, 1
47.08, 4.73490, 0.98310, 4.9405, 1
35.31, 4.73490, 1.07120, 3.7210, 1
47.63, 4.75900, 1.03120, 4.8338, 1
31.51, 4.75900, 0.75080, 4.4750, 1
48.19, 4.77110, 1.07530, 4.7345, 1
48.76, 4.78310, 1.12050, 4.6423, 1
27.31, 4.80720, 0.36000, 7.8993, 1
49.35, 4.80720, 1.17110, 4.5612, 1
27.49, 4.81930, 0.35710, 8.0577, 1
49.95, 4.83130, 1.22130, 4.4906, 1
32.51, 4.83130, 1.51800, 2.8413, 1
35.62, 4.83130, nan, 1.3816, 1
27.68, 4.84340, 0.35680, 8.1998, 1
50.57, 4.84340, 1.26240, 4.4356, 1
27.86, 4.85540, 0.36330, 8.1477, 1
28.06, 4.86750, 0.38060, 7.8687, 1
51.2, 4.86750, 1.30570, 4.3969, 1
35.93, 4.86750, nan, 1.8072, 1
51.85, 4.89160, 1.34430, 4.3745, 1
28.25, 4.90360, 0.38950, 7.8571, 1
32.77, 4.90360, 1.16350, 3.5001, 1
52.51, 4.91570, 1.37800, 4.3672, 1
36.25, 4.91570, nan, 1.7389, 1
28.44, 4.93980, 0.38570, 8.1088, 1
53.19, 4.95180, 1.41370, 4.3738, 1
36.57, 4.95180, nan, 1.5008, 1
28.64, 4.96390, 0.37480, 8.4841, 1
53.9, 4.97590, 1.43760, 4.3938, 1
33.03, 4.97590, 0.92450, 4.2370, 1
31.88, 2.01200, 0.09700, 8.3595, 1
51.52, 2.01200, 1.94920, 2.6014, 1
49.05, 2.01200, nan, 1.6164, 1
31.51, 2.02410, 0.10170, 8.0711, 1
29.9, 2.02410, 0.34560, 5.0705, 1
50.88, 2.02410, 2.44480, 2.2855, 1
29.47, 2.03610, 0.19440, 5.7524, 1
29.15, 2.04820, 0.14450, 6.3095, 1
28.74, 2.06020, 0.12530, 6.7704, 1
28.54, 2.07230, 0.12360, 6.8440, 1
28.25, 2.08430, 0.13110, 6.6263, 1
33.71, 2.09640, 0.22010, 5.8448, 1
34.13, 2.10840, 0.20570, 5.9961, 1
48.19, 2.10840, nan, 0.3581, 1
36.57, 2.12050, 0.20430, 6.1811, 1
34.28, 2.12050, 0.21120, 5.9765, 1
47.91, 2.12050, nan, 0.6803, 1
35.93, 2.13250, 0.17370, 6.6413, 1
44.52, 2.13250, 0.69060, 4.7454, 1
37.75, 2.13250, 0.65970, 4.5074, 1
37.41, 2.13250, 0.67240, 4.4475, 1
44.04, 2.14460, 0.67700, 4.7836, 1
38.1, 2.14460, 0.63510, 4.6273, 1
39.38, 2.15660, 0.93720, 3.8604, 1
41.8, 2.15660, 1.02450, 3.7905, 1
78.77, 2.16870, 0.19590, 10.8496, 1
61.59, 2.16870, 0.19890, 8.9441, 1
78.02, 2.18070, 0.19480, 10.9045, 1
59.8, 2.18070, 0.18660, 9.2531, 1
63.5, 2.18070, 0.21730, 8.6357, 1
76.56, 2.19280, 0.19080, 11.0051, 1
58.1, 2.19280, 0.17820, 9.4504, 1
64.5, 2.19280, 0.22600, 8.5529, 1
75.85, 2.20480, 0.19050, 11.0305, 1
57.29, 2.20480, 0.17650, 9.4967, 1
75.16, 2.21690, 0.19070, 11.0361, 1
56.5, 2.21690, 0.17650, 9.4785, 1
29.47, 2.21690, 0.09260, 9.4356, 1
65.02, 2.21690, 0.23250, 8.5622, 1
73.8, 2.22890, 0.18980, 11.0161, 1
28.84, 2.22890, 0.08320, 10.1412, 1
55.73, 2.22890, 0.17830, 9.3834, 1
65.54, 2.22890, 0.23430, 8.6330, 1
30.91, 2.22890, 0.20290, 6.0458, 1
72.5, 2.24100, 0.19150, 10.8912, 1
28.64, 2.24100, 0.08460, 10.0442, 1
54.98, 2.24100, 0.18290, 9.1884, 1
31.27, 2.24100, 0.29200, 5.5771, 1
71.24, 2.25300, 0.19730, 10.6071, 1
66.6, 2.25300, 0.23260, 8.9307, 1
54.25, 2.25300, 0.19070, 8.8881, 1
70.02, 2.26510, 0.20650, 10.2137, 1
53.9, 2.26510, 0.19690, 8.7012, 1
53.19, 2.27710, 0.20940, 8.2955, 1
52.85, 2.28920, 0.21730, 8.0993, 1
52.51, 2.30120, 0.22480, 7.9250, 1
52.18, 2.31330, 0.23130, 7.7871, 1
39.01, 2.31330, 2.20500, 2.4170, 1
51.85, 2.32530, 0.23630, 7.6914, 1
38.64, 2.32530, 2.27780, 2.3747, 1
39.58, 2.32530, 2.35410, 2.3630, 1
37.75, 2.32530, 2.35890, 2.3024, 1
51.52, 2.33730, 0.23940, 7.6412, 1
36.57, 2.33730, 1.26900, 3.3587, 1
40.16, 2.33730, 2.81650, 2.1928, 1
51.2, 2.34940, 0.24080, 7.6324, 1
36.09, 2.34940, 1.09590, 3.6895, 1
50.57, 2.36140, 0.23650, 7.7179, 1
35.77, 2.36140, 0.98510, 3.9435, 1
49.95, 2.37350, 0.22740, 7.9251, 1
35.62, 2.37350, 0.92910, 4.0937, 1
49.05, 2.38550, 0.20930, 8.3727, 1
30.23, 2.39760, 0.09130, 10.8988, 1
46.02, 2.39760, 0.15010, 10.3130, 1
35.46, 2.39760, 0.88070, 4.2521, 1
30.57, 2.40960, 0.08910, 11.2569, 1
44.04, 2.40960, 0.19490, 8.2731, 1
29.47, 2.40960, 0.13740, 7.9600, 1
32.9, 2.40960, 0.27050, 5.9197, 1
31.63, 2.42170, 0.13710, 8.4631, 1
43.57, 2.42170, 0.21950, 7.5894, 1
34.28, 2.42170, 0.61090, 4.9516, 1
28.64, 2.42170, 0.79330, 4.0480, 1
34.42, 2.43370, 0.68800, 4.7655, 1
28.44, 2.43370, 1.02730, 3.4511, 1
43.12, 2.44580, 0.25260, 6.9627, 1
28.35, 2.44580, 1.13060, 3.2509, 1
42.89, 2.45780, 0.27080, 6.7041, 1
28.25, 2.45780, 1.21490, 3.1104, 1
42.67, 2.48190, 0.29110, 6.5031, 1
42.45, 2.49400, 0.30930, 6.3334, 1
42.23, 2.50600, 0.32920, 6.1828, 1
42.01, 2.51810, 0.35360, 6.0364, 1
41.8, 2.53010, 0.38860, 5.8789, 1
41.17, 2.54220, 0.58620, 5.3958, 1
34.56, 2.54220, 0.71400, 4.8647, 1
34.71, 2.55420, 0.61490, 5.1281, 1
40.55, 2.55420, 0.79040, 4.9798, 1
34.86, 2.56630, 0.51050, 5.3853, 1
39.58, 2.56630, 0.88890, 4.7457, 1
35.01, 2.57830, 0.44610, 5.5454, 1
39.01, 2.57830, 0.74740, 5.0375, 1
38.46, 2.59040, 0.50270, 5.5285, 1
37.93, 2.60240, 0.35310, 5.9707, 1
37.24, 2.61450, 0.34520, 5.9953, 1
37.75, 2.61450, 0.35230, 5.9832, 1
37.07, 2.62650, 0.34180, 6.0231, 1
36.9, 2.63860, 0.36130, 5.9313, 1
28.54, 2.67470, 1.43960, 3.1311, 1
28.15, 2.68670, 1.07520, 3.7813, 1
32.64, 2.72290, 0.59050, 5.2735, 1
32.25, 2.73490, 0.32700, 5.9964, 1
33.17, 2.73490, 1.71830, 3.1686, 1
32, 2.74700, 0.30640, 6.1321, 1
50.88, 2.74700, 2.06360, 3.7445, 1
33.3, 2.74700, 2.44090, 2.5399, 1
31.75, 2.75900, 0.30930, 6.1131, 1
37.24, 2.75900, 0.39130, 5.9634, 1
52.85, 2.75900, 1.49000, 4.5835, 1
50.26, 2.75900, 2.22090, 3.5642, 1
36.9, 2.77110, 0.36170, 6.1188, 1
31.63, 2.77110, 0.31500, 6.0841, 1
54.98, 2.77110, 0.96940, 5.3482, 1
49.05, 2.77110, 2.43510, 3.3192, 1
39.58, 2.77110, 2.43490, 2.8737, 1
35.46, 2.78310, 0.30290, 6.5173, 1
36.74, 2.78310, 0.36800, 6.0900, 1
31.51, 2.78310, 0.31930, 6.0663, 1
55.73, 2.78310, 0.84840, 5.5192, 1
