   8924, 3, online, outlier
    46,  2.448, 0.05316, 1
    46,  2.476, 0.05439, 1
    46,  2.266, 0.04557, 1
    46,  2.141, 0.04066, 1
    46,   2.34, 0.04859, 1
    46,  2.187, 0.04243, 1
    46,  2.079, 0.03836, 1
    44,  3.027, 0.07778, 1
    44,  3.265, 0.09047, 1
    44,  2.342, 0.04657, 1
    44,  2.426, 0.04994, 1
    44,  2.099, 0.03739, 1
    44,  2.197, 0.04097, 1
    44,  2.027, 0.03489, 1
    42,  3.036, 0.07468, 1
    42,  3.259, 0.08604, 1
    42,  4.567,  0.169, 1
    42,  4.244,  0.146, 1
    42,  2.384, 0.04606, 1
    42,  2.422, 0.04754, 1
    42,  2.082, 0.03511, 1
    42,  2.024, 0.03318, 1
    42,  2.169, 0.03812, 1
    40,   3.04, 0.0713, 1
    40,    3.2,  0.079, 1
    40,  4.465, 0.1539, 1
    40,  4.261, 0.1401, 1
    40,   2.42, 0.04517, 1
    40,  2.115, 0.03451, 1
    40,   2.18, 0.03666, 1
    40,  2.037, 0.03203, 1
    40,   2.53, 0.04937, 1
    38,  2.993, 0.06565, 1
    38,  3.196, 0.07486, 1
    38,  2.394, 0.04202, 1
    38,  2.639, 0.05106, 1
    38,  2.547, 0.04754, 1
    38,  2.712, 0.05393, 1
    38,  2.141, 0.0336, 1
    38,  2.246, 0.03697, 1
    38,  2.043, 0.03061, 1
    36,  2.989, 0.06204, 1
    36,    3.2, 0.07109, 1
    36,  4.466, 0.1385, 1
    36,  2.467, 0.04227, 1
    36,  2.521, 0.04415, 1
    36,  4.164, 0.1204, 1
    36,  2.149, 0.03206, 1
    36,  2.255, 0.0353, 1
    36,  2.035, 0.02876, 1
    34,   2.96, 0.05746, 1
    34,  3.148, 0.06501, 1
    34,  4.469,  0.131, 1
    34,  2.578, 0.04361, 1
    34,  2.666, 0.04661, 1
    34,  3.973, 0.1035, 1
    34,  2.209, 0.03201, 1
    34,  2.235, 0.03277, 1
    34,  4.155, 0.1132, 1
    32,   2.93, 0.05299, 1
    32,  4.584, 0.1297, 1
    32,  3.123, 0.06022, 1
    32,  4.051, 0.1013, 1
    32,  4.221,   0.11, 1
    32,  2.314, 0.03307, 1
    32,  3.885, 0.09319, 1
    32,  2.526, 0.03937, 1
    32,   2.53, 0.03951, 1
    30,  2.909, 0.04897, 1
    30,  3.102, 0.05568, 1
    30,   2.39, 0.03305, 1
    30,  2.439, 0.03443, 1
    30,  2.429, 0.03414, 1
    30,  4.479, 0.1161, 1
    30,  4.764, 0.1313, 1
    30,  2.012, 0.02344, 1
    30,   3.92, 0.08892, 1
    29,  2.892, 0.04679, 1
    29,  3.056, 0.05223, 1
    29,  2.453, 0.03367, 1
    29,  2.591, 0.03755, 1
    29,  2.544, 0.0362, 1
    29,  4.519, 0.1142, 1
    29,  3.848, 0.08283, 1
    29,  2.043, 0.02336, 1
    29,  2.216, 0.02746, 1
    28,   2.88, 0.04481, 1
    28,  2.534, 0.03467, 1
    28,  2.683, 0.03887, 1
    28,  3.803, 0.07811, 1
    28,  3.747, 0.07582, 1
    28,  2.175, 0.02556, 1
    28,  2.073, 0.02321, 1
    28,  2.119, 0.02425, 1
    28,  4.392, 0.1042, 1
    27,  2.861, 0.04262, 1
    27,  3.053, 0.04855, 1
    27,  2.496, 0.03246, 1
    27,  2.537, 0.03353, 1
    27,  2.181, 0.02478, 1
    27,  3.853, 0.07732, 1
    27,  3.707, 0.07156, 1
    27,  4.466, 0.1039, 1
    27,  2.266, 0.02674, 1
    26,  2.807, 0.03951, 1
    26,  2.943, 0.04345, 1
    26,  2.486, 0.03101, 1
    26,  2.522, 0.03189, 1
    26,   2.18, 0.02384, 1
    26,  3.784, 0.07182, 1
    26,  4.521, 0.1025, 1
    26,  2.024, 0.02054, 1
    26,  4.868, 0.1189, 1
    25,  2.761, 0.03676, 1
    25,  2.906, 0.04073, 1
    25,  2.414, 0.02809, 1
    25,  2.486, 0.0298, 1
    25,  2.174, 0.0228, 1
    25,  3.697, 0.06593, 1
    25,   3.62, 0.06321, 1
    25,  4.459, 0.09587, 1
    25,  2.026, 0.0198, 1
   100,  2.531, 0.1398, 1
   100,  4.947, 0.5339, 1
   100,  3.562, 0.2768, 1
   100,  2.005, 0.0877, 1
    95,   2.36, 0.1155, 1
    95,  4.857,  0.489, 1
    95,  4.344, 0.3912, 1
    90,  2.118, 0.08807, 1
    90,   3.17, 0.1973, 1
    90,  2.712, 0.1444, 1
    90,  4.748, 0.4427, 1
    85,  2.057, 0.07849, 1
    85,  3.375, 0.2112, 1
    85,  4.571, 0.3875, 1
    85,  2.693, 0.1345, 1
    80,  2.027, 0.07175, 1
    80,  2.406,  0.101, 1
    80,  2.285, 0.09116, 1
    80,  2.811, 0.1379, 1
    75,  2.008, 0.06595, 1
    75,  2.261, 0.08366, 1
    70,  2.016, 0.06205, 1
    70,  2.792,  0.119, 1
    70,  3.093, 0.1461, 1
    70,   2.31, 0.08152, 1
    65,  2.012, 0.05743, 1
    65,  2.543, 0.09168, 1
    65,  2.337, 0.07743, 1
    65,  2.834, 0.1139, 1
    65,  4.963, 0.3494, 1
    60,  2.667, 0.09312, 1
    60,  2.803, 0.1029, 1
    60,  2.403, 0.07557, 1
    55,  3.025, 0.1098, 1
    55,  3.362, 0.1356, 1
    55,   2.11, 0.05341, 1
    55,  2.148, 0.05535, 1
    55,  4.729, 0.2684, 1
    55,  2.012, 0.0486, 1
    50,  2.462, 0.06611, 1
    50,  2.648, 0.07648, 1
    50,  2.034, 0.04515, 1
    48,  2.475, 0.06415, 1
    48,   2.59, 0.07023, 1
    48,  2.199, 0.05066, 1
    48,  2.325, 0.05663, 1
    46,   2.51, 0.06323, 1
    46,  2.203, 0.04873, 1
    46,  2.648, 0.07035, 1
    46,  2.354, 0.05559, 1
    44,  2.998, 0.08628, 1
    44,  3.236, 0.1005, 1
    44,   2.54, 0.06195, 1
    44,   2.61, 0.0654, 1
    44,  2.251, 0.04865, 1
    44,  2.329, 0.05208, 1
    44,  4.945, 0.2348, 1
    44,  2.068, 0.04104, 1
    42,      3, 0.08246, 1
    42,  3.233, 0.0958, 1
    42,  2.042, 0.03821, 1
    42,  4.425, 0.1794, 1
    40,  3.038, 0.08057, 1
    40,  3.186, 0.08857, 1
    40,  2.356, 0.04843, 1
    40,  2.475, 0.05344, 1
    40,  4.542,   0.18, 1
    40,  4.545, 0.1803, 1
    40,  2.021, 0.03565, 1
    38,  3.013, 0.07525, 1
    38,  3.231, 0.08655, 1
    38,  2.647, 0.05808, 1
    38,  2.706, 0.06072, 1
    38,  2.351, 0.04581, 1
    38,  2.051, 0.03486, 1
    38,  2.505, 0.05204, 1
    38,  2.166, 0.0389, 1
    36,      3, 0.07071, 1
    36,  2.641, 0.05477, 1
    36,  3.243, 0.08259, 1
    36,  2.707, 0.05757, 1
    36,  4.466, 0.1566, 1
    36,   2.07, 0.03367, 1
    36,  2.235, 0.03924, 1
    36,  2.278, 0.04075, 1
    36,  2.169, 0.03694, 1
    34,  2.932, 0.06379, 1
    34,  3.147, 0.07344, 1
    34,  2.028, 0.03052, 1
    34,  2.211, 0.03626, 1
    34,  4.909, 0.1788, 1
    34,  2.118, 0.03329, 1
    34,  2.302, 0.0393, 1
    32,  2.894, 0.05847, 1
    32,  4.062, 0.1152, 1
    32,  2.513, 0.0441, 1
    32,  3.869, 0.1045, 1
    32,  3.111, 0.06758, 1
    32,  2.272, 0.03605, 1
    32,  2.296, 0.0368, 1
    32,  2.016, 0.02839, 1
    32,   4.84, 0.1636, 1
    30,  2.828, 0.05234, 1
    30,  2.988, 0.05845, 1
    30,  3.992, 0.1043, 1
    30,  3.891, 0.09912, 1
    30,  2.241, 0.03288, 1
    30,  2.029, 0.02695, 1
    30,  2.435, 0.03882, 1
    30,   2.12, 0.02942, 1
    30,  2.356, 0.03633, 1
    29,  2.793, 0.04934, 1
    29,  2.962, 0.0555, 1
    29,  2.451, 0.03801, 1
    29,  2.498, 0.03949, 1
    29,  2.253, 0.03212, 1
    29,  2.067, 0.02702, 1
    29,  2.127, 0.02863, 1
    29,  4.523, 0.1295, 1
    29,  2.355, 0.0351, 1
    28,  2.773, 0.04699, 1
    28,  2.961, 0.05357, 1
    28,  3.902, 0.09303, 1
    28,  2.287, 0.03196, 1
    28,  2.332, 0.03322, 1
    28,  2.086, 0.02659, 1
    28,  4.542,  0.126, 1
    28,  3.667, 0.08215, 1
    28,   2.17, 0.02878, 1
    27,  2.774, 0.04534, 1
    27,  2.964, 0.05177, 1
    27,  3.957, 0.09225, 1
    27,  2.089, 0.02572, 1
    27,  3.665, 0.07912, 1
    27,  2.171, 0.02777, 1
    27,   2.01, 0.02379, 1
    26,  2.815, 0.04496, 1
    26,  2.982, 0.05043, 1
    26,  4.018, 0.09159, 1
    26,  2.087, 0.0247, 1
    26,  2.005, 0.02279, 1
    26,  2.223, 0.02803, 1
    26,   2.23, 0.02822, 1
    26,  3.672, 0.0765, 1
    26,  2.174, 0.0268, 1
    25,  3.294, 0.05918, 1
    25,  2.944, 0.04727, 1
    25,  2.625, 0.03759, 1
    25,  2.682, 0.03922, 1
    25,  3.131, 0.05349, 1
    25,  4.021, 0.08821, 1
    25,  3.674, 0.07364, 1
    25,  2.094, 0.02392, 1
    25,  4.748,  0.123, 1
    25,  2.241, 0.02738, 1
   100,  2.592, 0.1303, 1
   100,  2.149, 0.08954, 1
   100,  3.844, 0.2864, 1
   100,  3.287, 0.2094, 1
   100,  4.918, 0.4688, 1
    95,  2.313, 0.09852, 1
    95,  3.979, 0.2915, 1
    95,   2.82, 0.1464, 1
    95,  2.555, 0.1202, 1
    95,  2.088, 0.08031, 1
    95,  3.267, 0.1966, 1
    90,  2.255, 0.08873, 1
    90,  4.495, 0.3525, 1
    90,  2.084, 0.07575, 1
    90,  2.539, 0.1125, 1
    85,  2.674, 0.1178, 1
    85,  4.373, 0.3151, 1
    80,  2.047,  0.065, 1
    80,  2.542, 0.1002, 1
    80,  2.522, 0.09865, 1
    80,  2.916, 0.1319, 1
    75,  2.026, 0.0597, 1
    75,  2.709, 0.1067, 1
    75,  2.899, 0.1222, 1
    75,  2.428, 0.08567, 1
    70,   2.24, 0.06805, 1
    70,  2.833, 0.1089, 1
    70,  2.522, 0.0863, 1
    70,  2.083, 0.05889, 1
    70,  4.858, 0.3202, 1
    70,  3.251, 0.1434, 1
    65,  2.449, 0.07554, 1
    65,  2.166, 0.05912, 1
    65,  2.081, 0.05459, 1
    65,  2.858, 0.1029, 1
    65,  2.985, 0.1123, 1
    65,  2.292, 0.06621, 1
    65,  2.658, 0.08898, 1
    60,  2.128, 0.05267, 1
    60,  2.438, 0.06913, 1
    60,  2.279, 0.06041, 1
    60,  2.944, 0.1008, 1
    60,  2.962,  0.102, 1
    60,  2.705, 0.0851, 1
    60,  4.527, 0.2383, 1
    55,  3.126, 0.1041, 1
    55,  2.301, 0.05645, 1
    55,  3.405, 0.1236, 1
    55,  4.918, 0.2579, 1
    55,  4.688, 0.2343, 1
    55,  2.072, 0.04576, 1
    55,  2.717, 0.07869, 1
    50,  3.171, 0.09747, 1
    50,  3.405, 0.1124, 1
    50,  2.231, 0.04826, 1
    50,  2.089, 0.04229, 1
    50,  4.477, 0.1942, 1
    50,  2.583, 0.06465, 1
    48,  2.219, 0.04581, 1
    48,  4.745, 0.2095, 1
    48,  2.447, 0.05573, 1
    48,  2.568, 0.06134, 1
    48,  2.354, 0.05154, 1
    48,  2.089, 0.04058, 1
    46,  3.068, 0.08391, 1
    46,  3.178, 0.09008, 1
    46,  2.195, 0.04295, 1
    46,  2.531, 0.05713, 1
    46,  2.665, 0.06333, 1
    46,  4.884, 0.2127, 1
    46,  2.078, 0.03852, 1
    46,  2.369, 0.05006, 1
    44,  3.011, 0.07733, 1
    44,  3.231, 0.08901, 1
    44,  2.511, 0.05378, 1
    44,   2.15, 0.03943, 1
    44,  2.095, 0.03743, 1
    44,  2.321, 0.04593, 1
    44,  4.856, 0.2011, 1
    44,  2.703, 0.06231, 1
    42,  3.022, 0.07437, 1
    42,  3.227, 0.0848, 1
    42,   4.38, 0.1562, 1
    42,  4.083, 0.1357, 1
    42,  2.233, 0.04058, 1
    40,  3.059, 0.07255, 1
    40,  3.208, 0.07978, 1
    40,  4.432, 0.1523, 1
    40,  4.169, 0.1348, 1
    40,  2.129, 0.03515, 1
    40,  2.065, 0.03307, 1
    40,  2.222, 0.03829, 1
    38,  3.045, 0.06829, 1
    38,   3.26, 0.07829, 1
    38,  4.523, 0.1507, 1
    38,  4.129, 0.1256, 1
    38,  2.491, 0.04572, 1
    38,  2.165, 0.03452, 1
    38,  2.298, 0.03889, 1
    38,  2.238, 0.03688, 1
    38,  2.067, 0.03147, 1
    36,  3.045, 0.06472, 1
    36,  3.264, 0.07435, 1
    36,  2.687, 0.05037, 1
    36,  2.556, 0.04557, 1
    36,  2.577, 0.04636, 1
    36,  4.405, 0.1354, 1
    36,  2.768, 0.05348, 1
    36,  2.276, 0.03616, 1
    36,  2.385, 0.03968, 1
    34,  2.299, 0.03482, 1
    34,  2.398, 0.03791, 1
    34,  4.521, 0.1347, 1
    34,  4.222, 0.1175, 1
    34,  4.978, 0.1633, 1
    34,  2.112, 0.02941, 1
    34,  2.153, 0.03054, 1
    34,  2.056, 0.02787, 1
    32,  2.856, 0.05059, 1
    32,  3.041, 0.05737, 1
    32,  3.924, 0.0955, 1
    32,  2.292, 0.03258, 1
    32,  3.798, 0.08949, 1
    32,  4.554, 0.1286, 1
    32,  2.104, 0.02746, 1
    32,  4.825, 0.1444, 1
    32,   2.07, 0.02658, 1
    30,  2.863, 0.04766, 1
    30,   3.04, 0.05375, 1
    30,  3.962, 0.09128, 1
    30,  2.007, 0.02343, 1
    30,  3.804, 0.08417, 1
    30,  2.394, 0.03331, 1
    30,  2.246, 0.02933, 1
    30,  2.162, 0.02719, 1
    30,  2.487, 0.03597, 1
    29,   2.87, 0.04629, 1
    29,  3.049, 0.05226, 1
    29,   2.63, 0.03887, 1
    29,  2.678, 0.0403, 1
    29,  3.985, 0.08925, 1
    29,  3.744, 0.07881, 1
    29,  2.397, 0.0323, 1
    29,  2.245, 0.02833, 1
    29,  2.314, 0.03011, 1
    28,  2.861, 0.04443, 1
    28,  2.621, 0.03729, 1
    28,  3.064, 0.05097, 1
    28,  2.376, 0.03064, 1
    28,  3.987, 0.08627, 1
    28,  2.266, 0.02787, 1
    28,    2.3, 0.02872, 1
    28,  2.485, 0.03352, 1
    28,  2.168, 0.0255, 1
    27,  2.836, 0.04209, 1
    27,  2.639, 0.03646, 1
    27,  2.679, 0.03756, 1
    27,  2.387, 0.02981, 1
    27,  3.068, 0.04928, 1
    27,  3.965, 0.08228, 1
    27,  2.503, 0.03279, 1
    27,   2.07, 0.02242, 1
    27,  2.048, 0.02195, 1
    26,  2.808, 0.03975, 1
    26,  2.961, 0.04418, 1
    26,  2.364, 0.02816, 1
    26,   3.54, 0.06316, 1
    26,  4.013, 0.08115, 1
    26,  3.464, 0.06047, 1
    26,  2.531, 0.03228, 1
    26,  3.753, 0.07099, 1
    26,  2.084, 0.02189, 1
    25,  2.782, 0.03752, 1
    25,    2.3, 0.02564, 1
    25,  2.429, 0.02859, 1
    25,  2.365, 0.02711, 1
    25,  3.609, 0.06312, 1
    25,  4.043, 0.07922, 1
    25,  2.083, 0.02103, 1
    25,  2.043, 0.02023, 1
    25,  2.141, 0.02222, 1
   100,  4.006, 0.3042, 1
   100,  3.008, 0.1715, 1
   100,  3.248, 0.1999, 1
   100,  2.049, 0.07954, 1
   100,  2.459, 0.1146, 1
    95,  4.119, 0.3055, 1
    95,  2.974, 0.1593, 1
    95,  2.121, 0.08101, 1
    95,  3.359, 0.2031, 1
    95,  2.485, 0.1112, 1
    90,  2.111, 0.07599, 1
    90,  2.599, 0.1152, 1
    85,  2.314, 0.08627, 1
    85,  2.525, 0.1027, 1
    80,  2.416, 0.08849, 1
    80,  2.647, 0.1063, 1
    75,  2.309, 0.07581, 1
    75,  2.446, 0.08505, 1
    75,  2.091, 0.06217, 1
    70,  3.092, 0.1268, 1
    70,  3.418,  0.155, 1
    70,   2.24, 0.06655, 1
    70,  2.059, 0.05622, 1
    70,  2.429, 0.07825, 1
    65,  3.277, 0.1323, 1
    65,  3.334, 0.1369, 1
    65,  4.776, 0.2811, 1
    65,  2.285, 0.06432, 1
    60,  2.127, 0.05146, 1
    55,  3.132, 0.1023, 1
    55,  3.333, 0.1158, 1
    55,  2.105, 0.0462, 1
    55,  2.401, 0.06009, 1
    55,  2.297, 0.05502, 1
    55,  2.519, 0.06615, 1
    50,  3.181, 0.09591, 1
    50,  3.325, 0.1048, 1
    50,  2.126, 0.04284, 1
    50,  4.745, 0.2133, 1
    50,   2.53, 0.06065, 1
    50,   4.51, 0.1928, 1
    50,  2.386, 0.05394, 1
    50,  2.625, 0.06531, 1
    48,  2.131, 0.04133, 1
    48,   4.91, 0.2193, 1
    48,  2.444, 0.05435, 1
    48,  4.529, 0.1866, 1
    48,  2.539, 0.05863, 1
    48,  2.355, 0.05047, 1
    46,  3.131, 0.08548, 1
    46,  3.287, 0.09419, 1
    46,  2.159, 0.04066, 1
    46,  2.589, 0.05844, 1
    46,  2.667, 0.06199, 1
    46,  2.021, 0.03563, 1
    46,  4.705,  0.193, 1
    46,  4.501, 0.1766, 1
    46,  2.386, 0.04962, 1
    44,  3.086, 0.07941, 1
    44,  3.322, 0.09202, 1
    44,  2.166, 0.03911, 1
    44,  2.425, 0.04905, 1
    44,  4.698, 0.1841, 1
    44,  2.325, 0.04508, 1
    44,  2.634, 0.05786, 1
    44,  2.558, 0.05455, 1
    44,  2.712, 0.06132, 1
    42,  3.103, 0.07663, 1
    42,  3.319, 0.08766, 1
    42,  2.431, 0.04704, 1
    42,  2.124, 0.03589, 1
    42,  2.306, 0.04235, 1
    42,  2.556, 0.05202, 1
    42,  2.012, 0.03221, 1
    40,    2.4, 0.04366, 1
    40,  2.112, 0.03382, 1
    40,  2.223, 0.03746, 1
    40,  2.185, 0.03621, 1
    40,  2.015, 0.03079, 1
    40,  2.285, 0.03958, 1
    40,  2.582, 0.05056, 1
    38,  2.979, 0.06391, 1
    38,  3.158, 0.07182, 1
    38,  2.403, 0.04159, 1
    38,  4.948, 0.1763, 1
    38,  2.261, 0.03681, 1
    38,  2.281, 0.03749, 1
    38,  2.109, 0.03205, 1
    38,  2.054, 0.03038, 1
    38,  2.591, 0.04836, 1
    36,  2.956, 0.05964, 1
    36,  3.166, 0.06839, 1
    36,  2.441, 0.04064, 1
    36,  2.547, 0.04427, 1
    36,  4.236, 0.1224, 1
    36,  4.646, 0.1473, 1
    36,  4.427, 0.1337, 1
    36,  4.953, 0.1674, 1
    36,  2.114, 0.03048, 1
    34,  2.926, 0.05518, 1
    34,  3.105, 0.06211, 1
    34,  2.601, 0.0436, 1
    34,  2.653, 0.04535, 1
    34,  2.406, 0.03729, 1
    34,  2.465, 0.03914, 1
    34,  4.716, 0.1433, 1
    34,  4.963, 0.1587, 1
    34,  2.084, 0.02798, 1
    32,  2.904, 0.05115, 1
    32,  2.632,  0.042, 1
    32,   2.69, 0.04388, 1
    32,  2.436,  0.036, 1
    32,   3.91, 0.0927, 1
    32,  2.518, 0.03845, 1
    32,   2.08, 0.02625, 1
    32,   3.75, 0.0853, 1
    32,  2.157, 0.02823, 1
    30,  2.877, 0.04707, 1
    30,  3.054, 0.05304, 1
    30,  2.471, 0.03473, 1
    30,  2.516, 0.03598, 1
    30,  2.191, 0.02729, 1
    30,  4.709, 0.1261, 1
    30,  4.828, 0.1325, 1
    30,  2.029, 0.0234, 1
    30,  2.324, 0.0307, 1
    29,  2.848, 0.04459, 1
    29,  3.005, 0.04962, 1
    29,  2.169, 0.02586, 1
    29,  2.043, 0.02295, 1
    29,  2.336, 0.02998, 1
    29,  2.372, 0.03094, 1
    29,  4.257, 0.09958, 1
    29,  2.278, 0.02852, 1
    29,  2.095, 0.02412, 1
    28,  2.823, 0.04231, 1
    28,  3.004, 0.04789, 1
    28,  3.753, 0.07475, 1
    28,  2.173, 0.02507, 1
    28,  4.707, 0.1176, 1
    28,  2.252, 0.02691, 1
    28,  2.069, 0.02272, 1
    28,  2.103, 0.02346, 1
    28,  4.984, 0.1318, 1
    27,  2.811, 0.04043, 1
    27,  3.008, 0.0463, 1
    27,  2.592, 0.03438, 1
    27,  2.623, 0.03522, 1
    27,   2.47, 0.03121, 1
    27,  2.505, 0.03211, 1
    27,  3.709, 0.07041, 1
    27,  3.628, 0.06735, 1
    27,  2.183, 0.02438, 1
    26,  2.804, 0.03874, 1
    26,  2.965, 0.04331, 1
    26,  2.593, 0.03314, 1
    26,  2.442, 0.02939, 1
    26,  2.185, 0.02352, 1
    26,  3.816, 0.07176, 1
    26,  3.731, 0.06859, 1
    26,  2.524, 0.03139, 1
    26,  4.512, 0.1003, 1
    25,  2.783, 0.03671, 1
    25,  2.402, 0.02735, 1
    25,  2.198, 0.02288, 1
    25,  2.096, 0.02081, 1
    25,  2.141, 0.02172, 1
    25,  3.916, 0.07264, 1
    25,  2.961, 0.04155, 1
    25,  4.401, 0.09177, 1
    25,   2.03, 0.01952, 1
   100,  4.044, 0.3313, 1
   100,  2.689, 0.1465, 1
   100,  2.449, 0.1216, 1
   100,  3.132, 0.1987, 1
    95,  2.597, 0.1298, 1
    95,  2.401, 0.1109, 1
    95,  2.914, 0.1634, 1
    90,  2.575, 0.1209, 1
    90,  2.911, 0.1545, 1
    90,  2.067, 0.07793, 1
    85,  4.725, 0.3845, 1
    85,  2.074, 0.07405, 1
    80,  4.599, 0.3428, 1
    80,  2.004, 0.06507, 1
    75,  2.596, 0.1024, 1
    75,  2.787,  0.118, 1
    75,  2.151, 0.0703, 1
    75,  2.307, 0.08089, 1
    70,  3.077, 0.1343, 1
    70,  3.304, 0.1548, 1
    70,  2.677, 0.1016, 1
    70,  2.774, 0.1091, 1
    70,  4.926, 0.3442, 1
    70,  2.133, 0.06453, 1
    65,  3.102, 0.1267, 1
    65,  3.291, 0.1427, 1
    65,  4.937,  0.321, 1
    65,  2.343, 0.0723, 1
    60,  2.618, 0.08332, 1
    60,  2.692, 0.08812, 1
    60,  2.092, 0.05319, 1
    60,  2.381, 0.0689, 1
    55,  3.116, 0.1082, 1
    55,  3.345, 0.1247, 1
    55,  2.171, 0.05253, 1
    55,   2.45, 0.06688, 1
    55,  2.013, 0.04515, 1
    55,  2.055, 0.04706, 1
    55,  2.313, 0.05961, 1
    55,  2.585, 0.07444, 1
    55,  4.685, 0.2446, 1
    50,  3.195, 0.1034, 1
    50,  3.302, 0.1104, 1
    50,  4.833, 0.2367, 1
    50,  4.731, 0.2267, 1
    50,  2.197, 0.04891, 1
    50,  2.292, 0.0532, 1
    50,  2.068, 0.04333, 1
    48,  2.489, 0.06024, 1
    48,  2.585,  0.065, 1
    48,  2.234, 0.04855, 1
    48,  2.317, 0.05222, 1
    48,  4.497, 0.1967, 1
    48,  2.032, 0.04015, 1
    46,  2.363, 0.05204, 1
    46,  4.591, 0.1964, 1
    46,  2.606, 0.06329, 1
    46,   2.05, 0.03915, 1
    44,  3.033,  0.082, 1
    44,  3.264, 0.09497, 1
    44,   2.26, 0.04555, 1
    44,  2.395, 0.05114, 1
    44,  4.708, 0.1976, 1
    44,  2.019, 0.03635, 1
    44,  2.029, 0.03669, 1
    42,  3.047, 0.07899, 1
    42,  3.265, 0.0907, 1
    42,  2.586, 0.05689, 1
    42,  2.665, 0.06044, 1
    42,  2.243, 0.04282, 1
    42,  2.401, 0.04907, 1
    40,  2.616, 0.05545, 1
    40,  2.273, 0.04186, 1
    40,  2.729, 0.06035, 1
    40,   2.38, 0.04592, 1
    40,  4.981,  0.201, 1
    40,  4.827, 0.1888, 1
    38,  2.969, 0.06789, 1
    38,  3.122, 0.07503, 1
    38,  2.313, 0.04119, 1
    38,  4.366, 0.1468, 1
    38,  4.182, 0.1346, 1
    38,  2.435, 0.04564, 1
    38,  2.098, 0.03389, 1
    38,  2.161, 0.03595, 1
    38,  4.882, 0.1835, 1
    36,  2.936, 0.06286, 1
    36,  2.337, 0.03984, 1
    36,  4.411, 0.1419, 1
    36,  3.145, 0.07215, 1
    36,  4.139, 0.1249, 1
    36,  2.445, 0.04361, 1
    36,   4.85, 0.1715, 1
    36,  2.094, 0.03197, 1
    36,  2.031, 0.03008, 1
    34,  2.921, 0.05877, 1
    34,  3.114, 0.06681, 1
    34,   2.61, 0.04692, 1
    34,  4.386, 0.1325, 1
    34,   2.31, 0.03676, 1
    34,  2.412, 0.04009, 1
    34,  4.978, 0.1707, 1
    34,  3.895, 0.1045, 1
    34,  2.727, 0.05122, 1
    32,  2.908, 0.05483, 1
    32,  3.114, 0.06288, 1
    32,  4.166, 0.1125, 1
    32,  3.908, 0.09902, 1
    32,   2.31, 0.03459, 1
    32,  2.002, 0.02598, 1
    32,  2.412, 0.03771, 1
    32,  2.059, 0.02749, 1
    32,   4.89,  0.155, 1
    30,  2.872, 0.05012, 1
    30,  3.059, 0.05687, 1
    30,  2.569, 0.0401, 1
    30,  2.639, 0.04232, 1
    30,  4.036, 0.09902, 1
    30,  2.328, 0.03293, 1
    30,  4.425,  0.119, 1
    30,  4.311, 0.1129, 1
    30,  2.413, 0.0354, 1
    29,  2.856, 0.04794, 1
    29,  3.036, 0.05417, 1
    29,  2.561, 0.03852, 1
    29,  2.318, 0.03158, 1
    29,  3.962, 0.09222, 1
    29,  3.818, 0.08563, 1
    29,  4.663, 0.1277, 1
    29,  2.422, 0.03447, 1
    28,  2.844, 0.04589, 1
    28,  2.593, 0.03815, 1
    28,   2.64, 0.03953, 1
    28,  3.038, 0.05235, 1
    28,   2.33, 0.0308, 1
    28,  3.978, 0.08979, 1
    28,  3.808, 0.08227, 1
    28,  4.584, 0.1192, 1
    28,  4.999, 0.1418, 1
    27,   2.83, 0.04382, 1
    27,  3.032, 0.05027, 1
    27,  2.337, 0.02986, 1
    27,  3.827, 0.0801, 1
    27,  2.418,  0.032, 1
    27,  2.172, 0.02581, 1
    27,  2.199, 0.02646, 1
    27,   4.55, 0.1132, 1
    27,  4.332, 0.1027, 1
    26,  2.812, 0.04164, 1
    26,  2.995, 0.04726, 1
    26,  2.346,  0.029, 1
    26,  2.408, 0.03055, 1
    26,  3.732, 0.07337, 1
    26,  3.644, 0.06995, 1
    26,  4.083, 0.08782, 1
    26,  2.169, 0.02478, 1
    26,  3.904, 0.08027, 1
    25,  3.211, 0.05223, 1
    25,  2.778, 0.03908, 1
    25,  2.994, 0.04542, 1
    25,  2.542, 0.03273, 1
    25,    2.6, 0.03423, 1
    25,  2.346, 0.02789, 1
    25,  2.158, 0.0236, 1
    25,  2.439, 0.03013, 1
    25,  4.212, 0.08986, 1
    25,  2.027, 0.02081, 1
   100,  2.338, 0.1044, 1
   100,  4.105, 0.3216, 1
   100,  3.055, 0.1781, 1
    95,  4.357, 0.3441, 1
    95,  2.396, 0.1041, 1
    95,  2.128, 0.08214, 1
    95,  2.258, 0.09246, 1
    95,  3.084, 0.1725, 1
    95,  2.797, 0.1418, 1
    95,  3.434, 0.2138, 1
    90,  4.054, 0.2823, 1
    90,  2.675, 0.1229, 1
    90,  2.693, 0.1245, 1
    90,  2.287, 0.08982, 1
    85,  3.702, 0.2224, 1
    85,  2.292, 0.08519, 1
    80,  3.575, 0.1952, 1
    80,  2.005, 0.06138, 1
    80,  2.602, 0.1033, 1
    75,  3.505, 0.1758, 1
    75,  2.303, 0.07593, 1
    75,  2.182, 0.06818, 1
    75,  2.556, 0.0935, 1
    70,  3.087, 0.1273, 1
    70,  3.444, 0.1584, 1
    70,  4.718, 0.2974, 1
    70,  2.369, 0.07495, 1
    70,  2.563, 0.08779, 1
