2012-11-17T05:12:56.770 -18.3810 -172.3200  10.0 5.9  mww
2012-11-19T09:44:34.120  -5.7050  151.6020  13.0 6.0  mww
2012-11-27T02:59:06.520  -2.9520  129.2190  11.2 5.7  mww
2012-11-28T03:09:48.720  -4.5220  -76.1010 118.3 5.6  mww
2012-11-28T08:56:16.220  -5.3980  131.1340  50.3 5.6  mww
2012-11-29T07:09:12.130  -6.5880  -81.0700  10.0 5.5  mwb
2012-11-29T11:10:21.670  -3.4230  145.5620  10.0 5.9  mww
2012-11-29T19:32:31.750  13.7570  -92.1130  10.0 5.5  mwb
2012-12-02T00:54:22.690 -16.9750  167.6450  32.0 6.1  mww
2012-12-04T01:42:48.460  61.2370 -150.7600  62.2 5.8  mww
2012-12-06T00:43:24.100  10.9740  126.6380  30.6 5.5  mwc
2012-12-07T08:18:23.130  37.8900  143.9490  31.0 7.3  mww
2012-12-07T08:31:14.800  37.9140  143.7640  32.0 6.2  mww
2012-12-07T08:48:13.040  37.8280  143.6070  20.2 5.5  mb
2012-12-07T18:19:06.310 -38.4280  176.0670 163.0 6.3  mww
2012-12-07T19:50:23.430  -7.6610  146.9540 139.8 5.7  mwc
2012-12-08T16:35:16.820  -7.2110  143.9730  10.0 5.6  mww
2012-12-09T21:45:35.210   6.7030  126.1660  63.2 5.6  mwb
2012-12-10T16:53:08.770  -6.5330  129.8250 155.0 7.1  mww
2012-12-11T06:18:27.330   0.5330  126.2310  30.0 6.0  mww
2012-12-13T23:03:38.530  80.8040  121.3830  10.0 5.5  mww
2012-12-14T10:36:01.590  31.0950 -119.6600  13.0 6.3  mww
2012-12-14T16:52:38.240 -15.3070 -178.1860  10.0 5.8  mwc
2012-12-15T04:49:29.650  52.2910  174.0110  26.0 6.0  mww
2012-12-15T19:30:02.170  -4.6320  153.0160  52.0 6.1  mww
2012-12-17T00:28:58.800  49.7850  155.8370  68.0 5.6  mww
2012-12-17T09:16:30.900  -0.6490  123.8070  44.2 6.1  mww
2012-12-17T17:41:32.300  -4.1780 -104.4950  10.0 5.9  mww
2012-12-17T17:46:46.630  -4.0280 -104.1770  10.0 5.7  mwb
2012-12-23T13:31:40.760  42.4200   41.0750  15.2 5.7  mww
2012-12-26T23:01:56.680 -56.1860 -144.4830  10.0 5.5  mwb
2012-12-28T17:32:18.070  -0.1450  122.9180 112.1 5.5  mww
2012-12-29T07:59:41.100  -3.5630  148.8990   4.0 5.7  mww
2013-01-03T00:02:16.760  -1.5640  127.3860  26.3 5.6  mwb
2013-01-05T08:58:19.330  55.3930 -134.6520  10.0 7.5  mww
2013-01-08T14:16:08.980  39.6560   25.5400  12.8 5.7  mww
2013-01-08T21:26:55.640 -34.6010  179.1800  10.0 5.7  mww
2013-01-09T21:46:02.590 -57.0500 -141.4650  10.0 5.6  mww
2013-01-10T13:47:03.780   4.7200   95.0950  38.0 5.7  mww
2013-01-13T16:28:26.220  25.8910 -110.1030  10.0 5.7  mww
2013-01-14T14:55:51.920  55.1630 -134.5480   4.0 5.5  mww
2013-01-15T16:09:37.080 -62.5710 -161.4320  10.0 6.1  mww
2013-01-20T10:48:47.530  64.8400  146.5030  12.0 5.5  mwb
2013-01-20T23:32:22.460  53.8730  -35.1270  10.0 5.5  mwc
